id,Node Type,name,single,release_date,genre,notable,written_date,stage_name,notoriety_date
3167,RecordLabel,Uruçuí Beats,,,,,,,
3173,RecordLabel,Vestige Sound,,,,,,,
3193,RecordLabel,Sidéral Groove,,,,,,,
3216,RecordLabel,Rustique Sonore,,,,,,,
3234,RecordLabel,Crimson Pulse,,,,,,,
3235,RecordLabel,Urban Prism Music,,,,,,,
3236,RecordLabel,Tempo Fusion,,,,,,,
3242,RecordLabel,Executive Session,,,,,,,
3251,RecordLabel,Scarlet Plume Records,,,,,,,
3273,RecordLabel,Celestial Axis,,,,,,,
3274,RecordLabel,Midnight Pulse Records,,,,,,,
3281,RecordLabel,Midnight Terrain Studios,,,,,,,
3285,RecordLabel,Hernández Harmony,,,,,,,
3301,RecordLabel,Lunar Horizon,,,,,,,
3328,RecordLabel,Sunset Sound Studios,,,,,,,
3341,RecordLabel,Sonic Arrow Records,,,,,,,
3347,RecordLabel,Greville Soundworks,,,,,,,
3348,RecordLabel,Aldehuela Rhythm,,,,,,,
3353,RecordLabel,Digital Airwaves,,,,,,,
3354,RecordLabel,Apex Sonics,,,,,,,
3357,RecordLabel,Empire Sound,,,,,,,
3361,RecordLabel,Spiegel Harmony,,,,,,,
3372,RecordLabel,Troisième Sonore,,,,,,,
3394,RecordLabel,Granite Grove Sound,,,,,,,
3400,RecordLabel,Paris Sixth Studios,,,,,,,
3401,RecordLabel,Blue Ridge Recordings,,,,,,,
3406,RecordLabel,Marsala Sounds,,,,,,,
3420,RecordLabel,Stellar Pulse Records,,,,,,,
3421,RecordLabel,Resonant Sound Studios,,,,,,,
3443,RecordLabel,Luceni Groove,,,,,,,
3500,RecordLabel,Grünwald Groove,,,,,,,
3505,RecordLabel,Orbital Pulse,,,,,,,
3530,RecordLabel,Rive-Cascade Recordings,,,,,,,
3539,RecordLabel,Germain Grooves,,,,,,,
3551,RecordLabel,Soundscape Studios,,,,,,,
3552,RecordLabel,Sâles Collective,,,,,,,
3558,RecordLabel,Juarez Jams,,,,,,,
3566,RecordLabel,Adirondack Echo,,,,,,,
3579,RecordLabel,Soultrack,,,,,,,
3592,RecordLabel,Voix de l'Horizon,,,,,,,
3601,RecordLabel,Tinsmith Tunes,,,,,,,
3602,RecordLabel,Asylum Soundworks,,,,,,,
3625,RecordLabel,Sonic Strike Records,,,,,,,
3643,RecordLabel,Republic Rhythm,,,,,,,
3651,RecordLabel,Imperial Echo,,,,,,,
3667,RecordLabel,Dining Hall Discs,,,,,,,
3675,RecordLabel,Lava Stratum,,,,,,,
3682,RecordLabel,Circolo Melodico,,,,,,,
3687,RecordLabel,Prefecture Pulse,,,,,,,
3705,RecordLabel,New York Collective,,,,,,,
3709,RecordLabel,Kick,,,,,,,
3710,RecordLabel,Wilojarston Waves,,,,,,,
3718,RecordLabel,Fukuoka Frequency,,,,,,,
3726,RecordLabel,Towerline Audio,,,,,,,
3746,RecordLabel,Butterscotch Discs,,,,,,,
3755,RecordLabel,Jeweler's Harmony,,,,,,,
3772,RecordLabel,Sunset Sonics,,,,,,,
3778,RecordLabel,Sonic Wingspan,,,,,,,
3786,RecordLabel,Adès Audio,,,,,,,
3800,RecordLabel,Súria Recordings,,,,,,,
3822,RecordLabel,Euphoria Soundworks,,,,,,,
3855,RecordLabel,Kyst,,,,,,,
3858,RecordLabel,Bilhom Bloom,,,,,,,
3875,RecordLabel,Sonic Whisper,,,,,,,
3884,RecordLabel,Sketch Sound,,,,,,,
3903,RecordLabel,EMI Legacy,,,,,,,
3907,RecordLabel,Valencian Echo,,,,,,,
3912,RecordLabel,Vaerado,,,,,,,
3949,RecordLabel,Resonance,,,,,,,
3950,RecordLabel,Medical Rhythm,,,,,,,
3965,RecordLabel,Digital Airwave Productions,,,,,,,
3971,RecordLabel,Tropical Echo Studios,,,,,,,
3984,RecordLabel,Aural Arc,,,,,,,
3985,RecordLabel,Riverside Rhythm Records,,,,,,,
4001,RecordLabel,Flowing River Sound,,,,,,,
4002,RecordLabel,Adra Echo,,,,,,,
4012,RecordLabel,SovereignSounds,,,,,,,
4013,RecordLabel,Resonant Gate,,,,,,,
4022,RecordLabel,Coastal Echoes,,,,,,,
4028,RecordLabel,Ap Iago Music,,,,,,,
4067,RecordLabel,Vintage Vault Records,,,,,,,
4068,RecordLabel,Shrine Sound,,,,,,,
4084,RecordLabel,Drone Zone,,,,,,,
4094,RecordLabel,Chromatic Horizon,,,,,,,
4099,RecordLabel,Alsace Acoustics,,,,,,,
4104,RecordLabel,Orion Coastal,,,,,,,
4111,RecordLabel,Obama Groove,,,,,,,
4122,RecordLabel,Laye Listening,,,,,,,
4135,RecordLabel,Singleton Sound,,,,,,,
4165,RecordLabel,Politburo Phonographs,,,,,,,
4166,RecordLabel,Distillate,,,,,,,
4177,RecordLabel,Sky Sounds,,,,,,,
4187,RecordLabel,Colombières Collective,,,,,,,
4193,RecordLabel,Crest Harmony,,,,,,,
4207,RecordLabel,Colonial Sound,,,,,,,
4221,RecordLabel,Fukuoka Sound,,,,,,,
4232,RecordLabel,Prairie Sound Records,,,,,,,
4249,RecordLabel,Súria Soundscape,,,,,,,
4260,RecordLabel,Resonant Heights,,,,,,,
4269,RecordLabel,Maje Sound,,,,,,,
4270,RecordLabel,Quorum Collective,,,,,,,
4279,RecordLabel,MTJ Recordings,,,,,,,
4280,RecordLabel,Perch Productions,,,,,,,
4293,RecordLabel,Golden Pulse Entertainment,,,,,,,
4321,RecordLabel,Versant Sonore,,,,,,,
4331,RecordLabel,Digital Talaiga,,,,,,,
4334,RecordLabel,Fjellklang,,,,,,,
4341,RecordLabel,Carnaubal Sound,,,,,,,
4366,RecordLabel,Silverline Music,,,,,,,
4367,RecordLabel,Crampin-Verte,,,,,,,
4391,RecordLabel,Blue Soles Sound,,,,,,,
4392,RecordLabel,Mercury Pulse,,,,,,,
4399,RecordLabel,Fortezza Sonora,,,,,,,
4404,RecordLabel,Resonanz Editions,,,,,,,
4405,RecordLabel,Elsass Recordings,,,,,,,
4410,RecordLabel,Frisson,,,,,,,
4420,RecordLabel,Chevreuse Music Group,,,,,,,
4429,RecordLabel,Hollow & Crest,,,,,,,
4452,RecordLabel,Neuendettelsau Noise,,,,,,,
4480,RecordLabel,Rockville Sounds,,,,,,,
4488,RecordLabel,Immediate Horizon,,,,,,,
4496,RecordLabel,Knäpp Records,,,,,,,
4497,RecordLabel,Sonic Vault Studios,,,,,,,
4515,RecordLabel,Taajama Sounds,,,,,,,
4516,RecordLabel,Terreno,,,,,,,
4532,RecordLabel,Alpine Echo,,,,,,,
4533,RecordLabel,Martian Sound Archives,,,,,,,
4554,RecordLabel,Jellyrock Records,,,,,,,
4564,RecordLabel,Collettivo Sonoro,,,,,,,
4570,RecordLabel,Vallès Vinyl,,,,,,,
4575,RecordLabel,Timber Ridge Music,,,,,,,
4581,RecordLabel,Civic Archives Sound Studio,,,,,,,
4582,RecordLabel,Solara,,,,,,,
4612,RecordLabel,Menton Melody,,,,,,,
4623,RecordLabel,Segura Sonic,,,,,,,
4638,RecordLabel,Gaillac Groove,,,,,,,
4644,RecordLabel,Estuary Sound,,,,,,,
4660,RecordLabel,Domestic Affairs,,,,,,,
4673,RecordLabel,Southern Sentinel,,,,,,,
4674,RecordLabel,Thyrnau Tracks,,,,,,,
4693,RecordLabel,Citrus Grove Records,,,,,,,
4700,RecordLabel,Manufacturing Melody,,,,,,,
4722,RecordLabel,Lumiera,,,,,,,
4723,RecordLabel,Lyric Horizon,,,,,,,
4724,RecordLabel,Quintet Recordings,,,,,,,
4737,RecordLabel,Corona Sonora,,,,,,,
4747,RecordLabel,Dolní Echo,,,,,,,
4748,RecordLabel,Latitude Echo,,,,,,,
4757,RecordLabel,Riviera Resonance,,,,,,,
4763,RecordLabel,Le Sonore,,,,,,,
4794,RecordLabel,Montfort Records,,,,,,,
4800,RecordLabel,Pulse Point Records,,,,,,,
4804,RecordLabel,Alpine Echo Records,,,,,,,
4826,RecordLabel,Zeuthen Sonic,,,,,,,
4842,RecordLabel,Postal Rhythm,,,,,,,
4845,RecordLabel,Valle Sounds,,,,,,,
4846,RecordLabel,Nordische Resonanz,,,,,,,
4858,RecordLabel,Guillemont Sounds,,,,,,,
4869,RecordLabel,Palazzo Rhythm,,,,,,,
4879,RecordLabel,Cascata Sonora,,,,,,,
4908,RecordLabel,Toro Tracks,,,,,,,
4919,RecordLabel,Resilient Recordings,,,,,,,
4925,RecordLabel,Arbor Sound,,,,,,,
4931,RecordLabel,Tidal Verse Records,,,,,,,
4944,RecordLabel,Scribe Sound,,,,,,,
4949,RecordLabel,Brandizzo Sound,,,,,,,
4958,RecordLabel,Horizon Echo Records,,,,,,,
4964,RecordLabel,Guà Resonance,,,,,,,
5000,RecordLabel,Outernative,,,,,,,
5003,RecordLabel,Emperor Harmony,,,,,,,
5012,RecordLabel,Riverstone,,,,,,,
5017,RecordLabel,Sinaloan Rhythms,,,,,,,
5034,RecordLabel,Cube Sonic,,,,,,,
5039,RecordLabel,Cadenza Noir,,,,,,,
5044,RecordLabel,Toten Sounds,,,,,,,
5045,RecordLabel,Distrito Sonoro,,,,,,,
5057,RecordLabel,Onzième Sonore,,,,,,,
5073,RecordLabel,Żmierek Sounds,,,,,,,
5078,RecordLabel,Clay Spin,,,,,,,
5141,RecordLabel,Municipal Groove,,,,,,,
5153,RecordLabel,Sonore Horizon,,,,,,,
5172,RecordLabel,Mestika Sound,,,,,,,
5180,RecordLabel,Mighty Bydgoszcz Sound,,,,,,,
5194,RecordLabel,Ophelia Pulse,,,,,,,
5230,RecordLabel,Yandex Rhythm,,,,,,,
5231,RecordLabel,Shrine Studios,,,,,,,
5242,RecordLabel,Resonant Valley,,,,,,,
5259,RecordLabel,Saint Sound Studios,,,,,,,
5272,RecordLabel,Jevany Groove,,,,,,,
5282,RecordLabel,Epoch Verse Publications,,,,,,,
5306,RecordLabel,Sacred Sound,,,,,,,
5347,RecordLabel,Last Frequency Music,,,,,,,
5375,RecordLabel,Harmonic Horizons,,,,,,,
5405,RecordLabel,Jevany Harmony,,,,,,,
5406,RecordLabel,Argelers Vinyl,,,,,,,
5409,RecordLabel,Echoes Terrain,,,,,,,
5414,RecordLabel,Rumson Rhythm,,,,,,,
5468,RecordLabel,Alabaster Sonics,,,,,,,
5476,RecordLabel,Horizon Sound Records,,,,,,,
5488,RecordLabel,Novaxis,,,,,,,
5506,RecordLabel,Quirós Sonic,,,,,,,
5513,RecordLabel,Bon Air Records,,,,,,,
5518,RecordLabel,Last Horizon Productions,,,,,,,
5524,RecordLabel,Spire Sound,,,,,,,
5525,RecordLabel,Jingū Records,,,,,,,
5534,RecordLabel,Guyonne Sound,,,,,,,
5563,RecordLabel,Westward Sound,,,,,,,
5564,RecordLabel,Pinnacle Sound,,,,,,,
5570,RecordLabel,Elche Echoes,,,,,,,
5576,RecordLabel,Verdant Valley Recordings,,,,,,,
5582,RecordLabel,Midnight Willow Studios,,,,,,,
5632,RecordLabel,Ozark Groove,,,,,,,
5635,RecordLabel,Lunar Haven Studios,,,,,,,
5642,RecordLabel,Civic Sound Collective,,,,,,,
5652,RecordLabel,Tirrena Tones,,,,,,,
5656,RecordLabel,Royal Frequency,,,,,,,
5672,RecordLabel,Liquid Horizon Records,,,,,,,
5678,RecordLabel,Orchestre Solaire,,,,,,,
5679,RecordLabel,Echenberg-Wäschental,,,,,,,
5693,RecordLabel,Pula Prism,,,,,,,
5698,RecordLabel,Valley Vinyl,,,,,,,
5703,RecordLabel,ABA Music Group,,,,,,,
5710,RecordLabel,Apex Sounds,,,,,,,
5725,RecordLabel,Lantern Sound Studios,,,,,,,
5729,RecordLabel,Metropole Sound,,,,,,,
5736,RecordLabel,Pulse Juice Records,,,,,,,
5743,RecordLabel,Cascade Resonance,,,,,,,
5744,RecordLabel,Ninth Haven Sounds,,,,,,,
5745,RecordLabel,Woo Navigation,,,,,,,
5786,RecordLabel,KOSAAF Records,,,,,,,
5801,RecordLabel,Joker's Wild Music,,,,,,,
5817,RecordLabel,Shamrock Sound,,,,,,,
5824,RecordLabel,Cement Sonics,,,,,,,
5825,RecordLabel,Artanis Audio,,,,,,,
5843,RecordLabel,Toten Tracks,,,,,,,
5846,RecordLabel,Frontera Sonora,,,,,,,
5881,RecordLabel,Southern Sound Collective,,,,,,,
5906,RecordLabel,Sanctum Soundworks,,,,,,,
5920,RecordLabel,Lumina Veranda,,,,,,,
5937,RecordLabel,National Guardian Records,,,,,,,
5956,RecordLabel,Voix Féminines,,,,,,,
5957,RecordLabel,Silver Horizon,,,,,,,
5971,RecordLabel,Urban Tremor,,,,,,,
5979,RecordLabel,Navio Rhythms,,,,,,,
5991,RecordLabel,Echo Ridge Studios,,,,,,,
6003,RecordLabel,Cadore Sounds,,,,,,,
6019,RecordLabel,Murga Sounds,,,,,,,
6021,RecordLabel,Thermopolis Tracks,,,,,,,
6027,RecordLabel,Cadenza,,,,,,,
6033,RecordLabel,Prairie Echo Sounds,,,,,,,
6034,RecordLabel,Silverdale Sound,,,,,,,
6040,RecordLabel,Plaza Pulse,,,,,,,
6102,RecordLabel,Kallas Soundworks,,,,,,,
6105,RecordLabel,Caldera Sonora,,,,,,,
6111,RecordLabel,Adra Rising,,,,,,,
6112,RecordLabel,Starlight Media,,,,,,,
6119,RecordLabel,Signature Sounds,,,,,,,
6141,RecordLabel,Convergencia Sonora,,,,,,,
6153,RecordLabel,JU Soundworks,,,,,,,
6156,RecordLabel,Beuern Sounds,,,,,,,
6157,RecordLabel,Blurry Beats,,,,,,,
6200,RecordLabel,Mercury Artanis,,,,,,,
6204,RecordLabel,Root Origin Records,,,,,,,
6209,RecordLabel,Terzola Tracks,,,,,,,
6256,RecordLabel,Joker's Wild Records,,,,,,,
6267,RecordLabel,Sévère Sonics,,,,,,,
6278,RecordLabel,Cascade Horizon Music,,,,,,,
6284,RecordLabel,Verdura Sounds,,,,,,,
6285,RecordLabel,Barcis Beats,,,,,,,
6297,RecordLabel,Luminex Records,,,,,,,
6341,RecordLabel,Timber Creek Records,,,,,,,
6350,RecordLabel,Veldenklank,,,,,,,
6356,RecordLabel,Yandex Soundscape,,,,,,,
6357,RecordLabel,Nishi Sound,,,,,,,
6392,RecordLabel,Vicentine Vinyl,,,,,,,
6422,RecordLabel,Rhizome Resonance,,,,,,,
6434,RecordLabel,Manzeggio,,,,,,,
6466,RecordLabel,Tinsmith Sounds,,,,,,,
6472,RecordLabel,Bergstadt Records,,,,,,,
6481,RecordLabel,Urban Realm Studios,,,,,,,
6496,RecordLabel,Ornain Meurthe Records,,,,,,,
6502,RecordLabel,Watershed Sounds,,,,,,,
6512,RecordLabel,La Source-Navale,,,,,,,
6540,RecordLabel,Presidential Vinyl,,,,,,,
6591,RecordLabel,Tritex Music,,,,,,,
6644,RecordLabel,Horizont,,,,,,,
6654,RecordLabel,Pulse Wave Records,,,,,,,
6679,RecordLabel,Knäpp Collective,,,,,,,
6684,RecordLabel,Gemstone Sound,,,,,,,
6720,RecordLabel,Transitory Resonance,,,,,,,
6741,RecordLabel,Dolinka,,,,,,,
6742,RecordLabel,Neuendorf Music,,,,,,,
6751,RecordLabel,Barcis Groove,,,,,,,
6756,RecordLabel,Grappa Echo,,,,,,,
6786,RecordLabel,Red Horizon,,,,,,,
6796,RecordLabel,Horizon Harmony,,,,,,,
6804,RecordLabel,Cinematic Sound Studios,,,,,,,
6826,RecordLabel,W.K. Steeling,,,,,,,
6832,RecordLabel,Arrondissement Audio,,,,,,,
6859,RecordLabel,Edam Soundworks,,,,,,,
6872,RecordLabel,Cascina Rhythms,,,,,,,
6908,RecordLabel,Existential Sound,,,,,,,
6934,RecordLabel,Agata Sonora,,,,,,,
7031,RecordLabel,The Observer Recordings,,,,,,,
7032,RecordLabel,Ivory Keys,,,,,,,
7106,RecordLabel,Ribes Sound,,,,,,,
7152,RecordLabel,Copper Tone Records,,,,,,,
7169,RecordLabel,Resonant Pulse Records,,,,,,,
7176,RecordLabel,Parazinho Records,,,,,,,
7183,RecordLabel,Scarlet Soles,,,,,,,
7188,RecordLabel,Clan Crescendo,,,,,,,
7208,RecordLabel,Resonant Realm,,,,,,,
7234,RecordLabel,Heritage Echoes,,,,,,,
7253,RecordLabel,Riverside Elevation,,,,,,,
7280,RecordLabel,Solara Sonore,,,,,,,
7319,RecordLabel,Vertiente,,,,,,,
7324,RecordLabel,Tirrena Sound,,,,,,,
7335,RecordLabel,Phantom Tone Records,,,,,,,
7350,RecordLabel,Lyrical Horizon,,,,,,,
7360,RecordLabel,Bolognese Harmony,,,,,,,
7365,RecordLabel,Cumaral Soundscape,,,,,,,
7370,RecordLabel,Żenn Sound,,,,,,,
7394,RecordLabel,Saint Sound,,,,,,,
7402,RecordLabel,Metropole Records,,,,,,,
7422,RecordLabel,Warsawski Dźwięk Studyjny,,,,,,,
7423,RecordLabel,Summit Sound Studios,,,,,,,
7434,RecordLabel,Calende Music,,,,,,,
7447,RecordLabel,Shelby Horizon,,,,,,,
7472,RecordLabel,Pro Centennial,,,,,,,
7473,RecordLabel,Liminal Sound,,,,,,,
7510,RecordLabel,Prefecture Records,,,,,,,
7530,RecordLabel,Resonant Terroir,,,,,,,
7554,RecordLabel,Sesto Sound,,,,,,,
7566,RecordLabel,Sonic Vault Recordings,,,,,,,
7580,RecordLabel,Echo Horizon Recordings,,,,,,,
7589,RecordLabel,Sonic Pulse Recordings,,,,,,,
7599,RecordLabel,Echelon Records,,,,,,,
7651,RecordLabel,Eichtersheim Sound,,,,,,,
7657,RecordLabel,Sanctum Resonance,,,,,,,
7668,RecordLabel,Vienna Pulse,,,,,,,
7679,RecordLabel,Montagna Suono,,,,,,,
7705,RecordLabel,Immediate Echo,,,,,,,
7706,RecordLabel,Marquee Sound,,,,,,,
7712,RecordLabel,Nuevo Sound,,,,,,,
7721,RecordLabel,Fraternal Groove Records,,,,,,,
7722,RecordLabel,Celestial Soundwaves,,,,,,,
7726,RecordLabel,Gaucho Verse,,,,,,,
7759,RecordLabel,Uprising Sound,,,,,,,
7760,RecordLabel,Dining Hall Sounds,,,,,,,
7768,RecordLabel,Global Resonance Records,,,,,,,
7776,RecordLabel,Empoli Sounds,,,,,,,
7777,RecordLabel,Highcrest Recordings,,,,,,,
7786,RecordLabel,Picante Sounds,,,,,,,
7798,RecordLabel,Péronne Pitch,,,,,,,
7803,RecordLabel,Honourable Counsel Recordings,,,,,,,
7837,RecordLabel,Quantum Quill,,,,,,,
7850,RecordLabel,Nashville Narrative,,,,,,,
7858,RecordLabel,Adriatic Waves,,,,,,,
7859,RecordLabel,Mikmaq Rhythm,,,,,,,
7885,RecordLabel,Westbury Waves,,,,,,,
7890,RecordLabel,Argelers Sound,,,,,,,
7935,RecordLabel,Ascend Sounds,,,,,,,
7938,RecordLabel,Municipal Melody,,,,,,,
7942,RecordLabel,Adès Horizon,,,,,,,
7943,RecordLabel,Decimal Point Studios,,,,,,,
8004,RecordLabel,Guanghan Groove,,,,,,,
8005,RecordLabel,Cresnes Recordings,,,,,,,
8012,RecordLabel,Artisan Mirage,,,,,,,
8017,RecordLabel,Horizon Harmony Records,,,,,,,
8034,RecordLabel,Univalle Waves,,,,,,,
8044,RecordLabel,Colinas Sonoras,,,,,,,
8074,RecordLabel,Springs & Streams,,,,,,,
8093,RecordLabel,Dip Down Sounds,,,,,,,
8098,RecordLabel,Lípa Sonora,,,,,,,
8114,RecordLabel,Granja Sonora,,,,,,,
8137,RecordLabel,Mikmaq Melody,,,,,,,
8147,RecordLabel,Pulse Vinyl Co.,,,,,,,
8178,RecordLabel,Riverstone Archives,,,,,,,
8189,RecordLabel,Fjord Sounds,,,,,,,
8202,RecordLabel,Avant Horizon,,,,,,,
8256,RecordLabel,Starlight Horizons,,,,,,,
8280,RecordLabel,Sant'Agata Rhythms,,,,,,,
8291,RecordLabel,River Ridge Records,,,,,,,
8351,RecordLabel,Tropic Sounds,,,,,,,
8358,RecordLabel,Tirrena Sounds,,,,,,,
8393,RecordLabel,Ethereal Echo Records,,,,,,,
8420,RecordLabel,Golden Mer Records,,,,,,,
8421,RecordLabel,Falier Sound Studios,,,,,,,
8422,RecordLabel,NDR Recordings,,,,,,,
8427,RecordLabel,Larchmont Music,,,,,,,
8438,RecordLabel,Ophelia Waves,,,,,,,
8444,RecordLabel,Crescendo Sonics,,,,,,,
8475,RecordLabel,Luminex,,,,,,,
8482,RecordLabel,Zenith Resonance Productions,,,,,,,
8545,RecordLabel,Pulsar Sound,,,,,,,
8546,RecordLabel,Fascino Frequency,,,,,,,
8574,RecordLabel,Ember Echo Records,,,,,,,
8579,RecordLabel,Kylämäki Recordings,,,,,,,
8580,RecordLabel,Saint-Germain Studios,,,,,,,
8586,RecordLabel,Cryptic Empire Sound,,,,,,,
8629,RecordLabel,Feathered Rhythm Records,,,,,,,
8639,RecordLabel,Bavarian Beats,,,,,,,
8647,RecordLabel,Monticello Melodies,,,,,,,
8662,RecordLabel,Taillan Tracks,,,,,,,
8666,RecordLabel,Échelonne,,,,,,,
8674,RecordLabel,Omega Pulse Records,,,,,,,
8707,RecordLabel,Eastern Harmony Studios,,,,,,,
8753,RecordLabel,Riverine Resonance,,,,,,,
8790,RecordLabel,Heemskerk Sound,,,,,,,
8844,RecordLabel,Commissariat Sound Archives,,,,,,,
8854,RecordLabel,Tidal Pulse Records,,,,,,,
8857,RecordLabel,Terzola Tunes,,,,,,,
8919,RecordLabel,Crestline,,,,,,,
8944,RecordLabel,Silk Pulse,,,,,,,
8951,RecordLabel,Cumaral Sounds,,,,,,,
8963,RecordLabel,Velthune,,,,,,,
8968,RecordLabel,Eastern Harmony,,,,,,,
8977,RecordLabel,Sarkar Sound Studios,,,,,,,
8996,RecordLabel,Pulse Recordings,,,,,,,
9012,RecordLabel,Terveen Sounds,,,,,,,
9072,RecordLabel,Mercury Tide,,,,,,,
9084,RecordLabel,Verdant Solace,,,,,,,
9132,RecordLabel,Golden Needle,,,,,,,
9172,RecordLabel,Moonlit Echo,,,,,,,
9182,RecordLabel,Sovereign Sound Collective,,,,,,,
9218,RecordLabel,Hemiolic Sounds,,,,,,,
9229,RecordLabel,Espumoso Tracks,,,,,,,
9244,RecordLabel,Verdant Vault,,,,,,,
9261,RecordLabel,Lombardone Soundscape,,,,,,,
9283,RecordLabel,Osaka Harmony,,,,,,,
9289,RecordLabel,Uproar Collective,,,,,,,
9377,RecordLabel,Seine City Music,,,,,,,
9410,RecordLabel,Tierra Sonora,,,,,,,
9427,RecordLabel,Nocturne Horizon,,,,,,,
9445,RecordLabel,Circeo Sounds,,,,,,,
9482,RecordLabel,Fjordtone,,,,,,,
9533,RecordLabel,Jevany Sound,,,,,,,
9541,RecordLabel,Kingdom Sound Recordings,,,,,,,
9584,RecordLabel,Laye Harmonics,,,,,,,
9585,RecordLabel,Villafranca Vinyl,,,,,,,
9606,RecordLabel,Solari Sounds,,,,,,,
9607,RecordLabel,KFP Sonic,,,,,,,
9621,RecordLabel,Vlakte | Horizon,,,,,,,
9636,RecordLabel,Huipil Records,,,,,,,
9640,RecordLabel,Knäpp Sound,,,,,,,
9646,RecordLabel,International Saigne,,,,,,,
9744,RecordLabel,Prism Vault,,,,,,,
9769,RecordLabel,Swiss Purple Sound,,,,,,,
9787,RecordLabel,Timber Ridge Sounds,,,,,,,
9801,RecordLabel,Sonic Frontier,,,,,,,
9839,RecordLabel,Savor Sound,,,,,,,
9852,RecordLabel,Nocturne Archives,,,,,,,
9853,RecordLabel,Harmony Project,,,,,,,
9867,RecordLabel,Subterranean Stratum Records,,,,,,,
9882,RecordLabel,Horizon Collective,,,,,,,
9892,RecordLabel,Ink Collective Sound Studios,,,,,,,
9927,RecordLabel,Prism Sound Studios,,,,,,,
9932,RecordLabel,Alpine Crescent Records,,,,,,,
9961,RecordLabel,Langreo Legends,,,,,,,
9981,RecordLabel,Cascada Sonora,,,,,,,
10062,RecordLabel,Lumina Sonic,,,,,,,
10080,RecordLabel,Streamline Studios,,,,,,,
10084,RecordLabel,Sanctuary Shelby,,,,,,,
10110,RecordLabel,Balgarska Beats,,,,,,,
10119,RecordLabel,Horizon Groove,,,,,,,
10132,RecordLabel,Echo Collective Studios,,,,,,,
10182,RecordLabel,Auratic Rhythms,,,,,,,
10217,RecordLabel,Sacred Root Records,,,,,,,
10235,RecordLabel,Maritime Horizon,,,,,,,
10269,RecordLabel,Gilt Resonance,,,,,,,
10300,RecordLabel,Garenne Records,,,,,,,
10308,RecordLabel,Solea Sounds,,,,,,,
10317,RecordLabel,Aerial Soundwaves,,,,,,,
10332,RecordLabel,Guyonne Groove,,,,,,,
10336,RecordLabel,Duumvirate Records,,,,,,,
10353,RecordLabel,Alpine Echo Recordings,,,,,,,
10383,RecordLabel,Ipecac Rhythm,,,,,,,
10384,RecordLabel,Goodwill Groove,,,,,,,
10492,RecordLabel,Waveform Studios,,,,,,,
10498,RecordLabel,Cube Collective,,,,,,,
10519,RecordLabel,Transmission Echo,,,,,,,
10543,RecordLabel,Boreal Resonance,,,,,,,
10566,RecordLabel,Quarante-et-Un Sonics,,,,,,,
10584,RecordLabel,Picardie Harmony,,,,,,,
10595,RecordLabel,Lumina,,,,,,,
10624,RecordLabel,Luminápolis Sounds,,,,,,,
10631,RecordLabel,Campo Sonoro,,,,,,,
10693,RecordLabel,County Line Sound,,,,,,,
10715,RecordLabel,Harmony Horizon,,,,,,,
10746,RecordLabel,Gabriel Records,,,,,,,
10805,RecordLabel,Bergklang,,,,,,,
10854,RecordLabel,Archive Sonore,,,,,,,
10874,RecordLabel,Chung Heritage Sound,,,,,,,
10892,RecordLabel,Toro Tunes,,,,,,,
10943,RecordLabel,Rockville Sound,,,,,,,
10947,RecordLabel,Versum Records,,,,,,,
10952,RecordLabel,Unheard Frequencies,,,,,,,
10981,RecordLabel,Starlight Groove,,,,,,,
11084,RecordLabel,Lyric Grove Records,,,,,,,
11108,RecordLabel,Picardy Sound,,,,,,,
11114,RecordLabel,Basin Harmony,,,,,,,
11121,RecordLabel,Stellar Soundscape,,,,,,,
11155,RecordLabel,Jaloux Sonore,,,,,,,
11178,RecordLabel,Basin Street Sound,,,,,,,
11205,RecordLabel,Sonic Pulse Productions,,,,,,,
11268,RecordLabel,Aussie Amplitude,,,,,,,
11308,RecordLabel,Casimir Harmony,,,,,,,
11362,RecordLabel,Amplified Elevation,,,,,,,
11394,RecordLabel,Sonic Cipher Records,,,,,,,
11427,RecordLabel,Ninth Orbit Records,,,,,,,
11428,RecordLabel,Prime Axis Records,,,,,,,
11445,RecordLabel,Twilight Sonata,,,,,,,
11456,RecordLabel,Pristine Sounds,,,,,,,
11471,RecordLabel,Sovereign Cadence,,,,,,,
11519,RecordLabel,Sonora Heights,,,,,,,
11577,RecordLabel,First Flight Records,,,,,,,
11613,RecordLabel,Steel Valley Sound,,,,,,,
11616,RecordLabel,Lumina Sound,,,,,,,
11676,RecordLabel,Suresnes Collective,,,,,,,
11695,RecordLabel,Homestead Harmony,,,,,,,
11699,RecordLabel,Workshop Transmissions,,,,,,,
11700,RecordLabel,Verse Press Audio,,,,,,,
11829,RecordLabel,Montagne Music,,,,,,,
11865,RecordLabel,Stará Melodie,,,,,,,
11869,RecordLabel,Sonora Azul,,,,,,,
11922,RecordLabel,Jevelyn Records,,,,,,,
11956,RecordLabel,Unmasked Audio,,,,,,,
11961,RecordLabel,Eternal Sound Studios,,,,,,,
12003,RecordLabel,Pure Pulse Records,,,,,,,
12007,RecordLabel,Thermal Springs Recordings,,,,,,,
12057,RecordLabel,Echo Pulse,,,,,,,
12088,RecordLabel,Rivière Sonore,,,,,,,
12098,RecordLabel,Black Ledger Records,,,,,,,
12147,RecordLabel,Lilybaeum Records,,,,,,,
12189,RecordLabel,Sixth Street Studios,,,,,,,
