artist_id,debut_year,latest_year,total_works,notable_works,first_notoriety,last_notoriety,genre_diversity,notoriety_lag,career_span,is_performer,is_recent_debut,recent_notable_works,outbound_influence,years_since_notoriety,notoriety_recency_score,collab_with_popular_count,recent_collab_count,collab_growth_rate,recent_inbound_influence,genre_alignment_score,prestige_label_count,prestige_group_count,prestige_score,influenced_by_popular_score,role_diversity,of_genre_works,of_influence_edges,of_alignment,id,name,stage_name,display_name,recent_collab_norm_pre,growth_norm_pre,collab_score,recent_notable_works_norm,outbound_influence_norm,collab_with_popular_count_norm,recent_inbound_influence_norm,genre_alignment_score_norm,genre_diversity_norm,prestige_score_norm,influenced_by_popular_score_norm,role_diversity_norm,notoriety_recency_score_norm,collab_score_norm,rising_star_score,rank,was_in_group,was_in_high_influence_group,group_name,group_prestige,group_inbound_influence,group_notable_works
1666,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,1,1,2,1666.0,Gang Pan,,Gang Pan,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0158,2169.0,False,False,None,0,0,0
1668,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,1,1,2,1668.0,Chao Mo,,Chao Mo,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0158,2169.0,False,False,None,0,0,0
1672,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,0,0,1672.0,Herr Karl-Josef Roskoth,The Phantom Axiom,The Phantom Axiom,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0258,1822.0,False,False,None,0,0,0
1673,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,0,0,1673.0,Élise François-Berthelot,,Élise François-Berthelot,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0258,1822.0,False,False,None,0,0,0
1675,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,0,0,1675.0,Noël Loiseau,,Noël Loiseau,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0258,1822.0,False,False,None,0,0,0
1676,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,0,0,1676.0,Siegmar Heintze,,Siegmar Heintze,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0258,1822.0,False,False,None,0,0,0
1677,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,0,0,1677.0,Henriette Duval,,Henriette Duval,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0258,1822.0,False,False,None,0,0,0
1678,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,0,0,1678.0,Thibault Ollivier,,Thibault Ollivier,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0258,1822.0,False,False,None,0,0,0
1683,2027,2027,1,1,,,1,,0,True,True,0,7,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,0,0,1683.0,Jing Zhong,,Jing Zhong,0.0,0.0,0.0,0.0,0.2916666666666666,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.0558,691.0,False,False,None,0,0,0
1695,2025,2025,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,1695.0,Wei Xue,,Wei Xue,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0158,2169.0,False,False,None,0,0,0
1696,2025,2025,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,1696.0,Ming He,,Ming He,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0158,2169.0,False,False,None,0,0,0
1697,2025,2025,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,1697.0,Xiuying Yuan,,Xiuying Yuan,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0158,2169.0,False,False,None,0,0,0
1698,2025,2025,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,1698.0,Xiulan Ren,,Xiulan Ren,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0158,2169.0,False,False,None,0,0,0
1710,2026,2026,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,0,0,1710.0,Ping Bai,,Ping Bai,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.0267,1762.0,False,False,None,0,0,0
1711,2026,2026,2,2,,,2,,0,True,True,0,6,,0.0,0,0,0.0,0,0,1,0,1,2,1,0,0,0,1711.0,Gang Tan,,Gang Tan,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.3333333333333333,0.2,0.25,0.0,0.0,0.0,0.0783,378.0,False,False,None,0,0,0
1712,2026,2026,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,1,2,0,0,0,1712.0,Chao Han,,Chao Han,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.2,0.125,0.5,0.0,0.0,0.0417,1088.0,False,False,None,0,0,0
1713,2026,2026,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,0,0,1713.0,Guiying Jiang,,Guiying Jiang,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.0383,1217.0,False,False,None,0,0,0
1717,2029,2029,1,1,,,1,,0,True,True,0,7,,0.0,3,0,0.0,0,0,1,0,1,2,2,0,0,0,1717.0,Michael Washington,,Michael Washington,0.0,0.0,0.0,0.0,0.2916666666666666,0.4285714285714285,0.0,0.0,0.0,0.2,0.25,0.5,0.0,0.0,0.1273,117.0,False,False,None,0,0,0
1720,2026,2029,2,1,,,2,,3,True,True,0,11,,0.0,7,0,1.6667,0,0,3,0,3,2,2,0,0,0,1720.0,Andrew Montgomery,,Andrew Montgomery,0.0,0.1666666666666666,0.0583,0.0,0.4583333333333333,1.0,0.0,0.0,0.3333333333333333,0.6000000000000001,0.25,0.5,0.0,0.0583333333333333,0.2683,11.0,False,False,None,0,0,0
1721,2029,2029,1,1,,,1,,0,True,True,0,7,,0.0,3,0,0.0,0,0,1,0,1,2,1,0,0,0,1721.0,Casey Wright,,Casey Wright,0.0,0.0,0.0,0.0,0.2916666666666666,0.4285714285714285,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.1123,155.0,False,False,None,0,0,0
1774,2028,2030,3,3,2029.0,2029.0,1,1.0,2,True,True,1,11,11.0,0.0,1,0,5.5,0,0,2,1,3,1,2,0,0,0,1774.0,Paula Wilson,,Paula Wilson,0.0,0.55,0.1925,0.0833333333333333,0.4583333333333333,0.1428571428571428,0.0,0.0,0.0,0.6000000000000001,0.125,0.5,0.0,0.1925,0.1639,62.0,True,False,Phantom Resonance,4,1,3
1775,2028,2028,1,1,,,1,,0,True,True,0,4,,0.0,2,0,0.0,0,0,2,1,3,0,2,0,0,0,1775.0,Steven Branch,,Steven Branch,0.0,0.0,0.0,0.0,0.1666666666666666,0.2857142857142857,0.0,0.0,0.0,0.6000000000000001,0.0,0.5,0.0,0.0,0.1026,198.0,True,False,Phantom Resonance,4,1,3
1776,2030,2030,1,1,,,1,,0,True,True,1,6,,0.0,2,0,0.0,0,0,1,0,1,1,1,0,0,0,1776.0,Brittany Wright,,Brittany Wright,0.0,0.0,0.0,0.0833333333333333,0.25,0.2857142857142857,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.0976,236.0,False,False,None,0,0,0
1777,2029,2030,2,2,2029.0,2029.0,1,0.0,1,True,True,1,7,11.0,0.0,2,0,4.0,0,0,1,1,2,1,2,0,0,0,1777.0,Judith Hunter,,Judith Hunter,0.0,0.4,0.14,0.0833333333333333,0.2916666666666666,0.2857142857142857,0.0,0.0,0.0,0.4,0.125,0.5,0.0,0.1399999999999999,0.1425,85.0,True,False,Phantom Resonance,4,1,3
1778,2029,2030,2,2,2029.0,2029.0,1,0.0,1,True,True,1,7,11.0,0.0,2,0,4.0,0,0,1,1,2,1,2,0,0,0,1778.0,Rachel Wilson,,Rachel Wilson,0.0,0.4,0.14,0.0833333333333333,0.2916666666666666,0.2857142857142857,0.0,0.0,0.0,0.4,0.125,0.5,0.0,0.1399999999999999,0.1425,85.0,True,False,Phantom Resonance,4,1,3
1788,2026,2026,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,1,2,0,0,0,1788.0,Melissa Harris,,Melissa Harris,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.2,0.125,0.5,0.0,0.0,0.0417,1088.0,False,False,None,0,0,0
1798,2028,2028,1,1,,,1,,0,True,True,0,7,,0.0,0,0,0.0,1,0,1,0,1,1,1,0,0,0,1798.0,Ping Xia,,Ping Xia,0.0,0.0,0.0,0.0,0.2916666666666666,0.0,1.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.1358,96.0,False,False,None,0,0,0
1799,2028,2028,1,1,,,1,,0,True,True,0,7,,0.0,0,0,0.0,1,0,1,0,1,1,1,0,0,0,1799.0,Steve Guzman,,Steve Guzman,0.0,0.0,0.0,0.0,0.2916666666666666,0.0,1.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.1358,96.0,False,False,None,0,0,0
1800,2028,2028,1,1,,,1,,0,True,True,0,7,,0.0,0,0,0.0,1,0,1,0,1,1,2,0,0,0,1800.0,Qiang Chang,,Qiang Chang,0.0,0.0,0.0,0.0,0.2916666666666666,0.0,1.0,0.0,0.0,0.2,0.125,0.5,0.0,0.0,0.1508,75.0,False,False,None,0,0,0
1801,2028,2028,1,1,,,1,,0,True,True,0,7,,0.0,0,0,0.0,1,0,1,0,1,1,2,0,0,0,1801.0,Fang Shen,,Fang Shen,0.0,0.0,0.0,0.0,0.2916666666666666,0.0,1.0,0.0,0.0,0.2,0.125,0.5,0.0,0.0,0.1508,75.0,False,False,None,0,0,0
1803,2028,2028,1,1,,,1,,0,True,True,0,7,,0.0,0,0,0.0,1,0,1,0,1,1,1,0,0,0,1803.0,Na Duan,,Na Duan,0.0,0.0,0.0,0.0,0.2916666666666666,0.0,1.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.1358,96.0,False,False,None,0,0,0
1811,2028,2028,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,0,0,0,1,2,0,0,0,1811.0,Nanami Sakamoto,,Nanami Sakamoto,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.0,0.0,0.0258,1893.0,False,False,None,0,0,0
1826,2029,2029,1,1,,,1,,0,True,True,0,5,,0.0,0,0,0.0,0,0,1,0,1,0,1,1,4,5,1826.0,Ping Feng,,Ping Feng,0.0,0.0,0.0,0.0,0.2083333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0392,1154.0,False,False,None,0,0,0
1827,2029,2029,2,2,,,2,,0,True,True,0,7,,0.0,1,0,0.0,0,0,3,0,3,0,1,1,4,5,1827.0,Donna Ryan,,Donna Ryan,0.0,0.0,0.0,0.0,0.2916666666666666,0.1428571428571428,0.0,0.0,0.3333333333333333,0.6000000000000001,0.0,0.0,0.0,0.0,0.1113,160.0,False,False,None,0,0,0
1828,2029,2029,1,1,,,1,,0,True,True,0,5,,0.0,0,0,0.0,0,0,1,0,1,0,1,1,4,5,1828.0,Li Deng,,Li Deng,0.0,0.0,0.0,0.0,0.2083333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0392,1154.0,False,False,None,0,0,0
1832,2029,2029,1,1,,,1,,0,True,True,0,4,,0.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,1832.0,Jun Yin,,Jun Yin,0.0,0.0,0.0,0.0,0.1666666666666666,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405,1143.0,False,False,None,0,0,0
1833,2029,2029,1,1,,,1,,0,True,True,0,4,,0.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,1833.0,Brian Gross,,Brian Gross,0.0,0.0,0.0,0.0,0.1666666666666666,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405,1143.0,False,False,None,0,0,0
1834,2029,2029,1,1,,,1,,0,True,True,0,4,,0.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,1834.0,Jing Shao,,Jing Shao,0.0,0.0,0.0,0.0,0.1666666666666666,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405,1143.0,False,False,None,0,0,0
1835,2029,2029,1,1,,,1,,0,True,True,0,4,,0.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,1835.0,Yan Lei,,Yan Lei,0.0,0.0,0.0,0.0,0.1666666666666666,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405,1143.0,False,False,None,0,0,0
1850,2028,2028,1,1,,,1,,0,True,True,0,7,,0.0,3,0,0.0,0,0,1,0,1,0,1,0,0,0,1850.0,Ping Sun,,Ping Sun,0.0,0.0,0.0,0.0,0.2916666666666666,0.4285714285714285,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1023,201.0,False,False,None,0,0,0
1896,2025,2025,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,0,0,1896.0,Na Tao,,Na Tao,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.0208,2090.0,False,False,None,0,0,0
1899,2028,2028,1,1,2028.0,2028.0,1,0.0,0,True,True,0,1,12.0,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,1899.0,Juan Xue,Velvet Alibi,Velvet Alibi,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0308,1542.0,False,False,None,0,0,0
1900,2028,2028,1,1,2028.0,2028.0,1,0.0,0,True,True,0,1,12.0,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,1900.0,Jun Guo,,Jun Guo,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0308,1542.0,False,False,None,0,0,0
1940,2026,2026,1,1,,,1,,0,True,True,0,3,,0.0,1,0,0.0,0,0,2,0,2,1,1,0,0,0,1940.0,Lei Shen,,Lei Shen,0.0,0.0,0.0,0.0,0.125,0.1428571428571428,0.0,0.0,0.0,0.4,0.125,0.0,0.0,0.0,0.0596,619.0,False,False,None,0,0,0
1960,2026,2026,1,1,2026.0,2026.0,1,0.0,0,True,True,0,1,14.0,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,1960.0,Gatik Soni,,Gatik Soni,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0108,2506.0,False,False,None,0,0,0
1961,2026,2026,1,1,2026.0,2026.0,1,0.0,0,True,True,0,1,14.0,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,1961.0,Navya Barad,,Navya Barad,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0108,2506.0,False,False,None,0,0,0
1962,2026,2026,1,1,2026.0,2026.0,1,0.0,0,True,True,0,1,14.0,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,1962.0,Myra Devan,,Myra Devan,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0108,2506.0,False,False,None,0,0,0
1963,2026,2026,1,1,2026.0,2026.0,1,0.0,0,True,True,0,1,14.0,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,1963.0,Sana Sunder,,Sana Sunder,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0108,2506.0,False,False,None,0,0,0
1971,2027,2027,1,1,2027.0,2027.0,1,0.0,0,True,True,0,1,13.0,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,1971.0,George Russell, August, August,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0158,2169.0,False,False,None,0,0,0
1973,2027,2027,1,1,2027.0,2027.0,1,0.0,0,True,True,0,1,13.0,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,1973.0,Amanda Moore,,Amanda Moore,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0158,2169.0,False,False,None,0,0,0
1974,2027,2027,1,1,2027.0,2027.0,1,0.0,0,True,True,0,1,13.0,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,1974.0,Carlos Anderson,,Carlos Anderson,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0308,1542.0,False,False,None,0,0,0
1985,2029,2029,1,1,2029.0,2029.0,1,0.0,0,True,True,0,5,11.0,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,1985.0,Adrian Blevins,,Adrian Blevins,0.0,0.0,0.0,0.0,0.2083333333333333,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0563,661.0,False,False,None,0,0,0
1986,2029,2029,1,1,2029.0,2029.0,1,0.0,0,True,True,0,5,11.0,0.0,1,0,0.0,0,0,1,0,1,0,2,0,0,0,1986.0,Nancy Wright,,Nancy Wright,0.0,0.0,0.0,0.0,0.2083333333333333,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0713,442.0,False,False,None,0,0,0
1987,2029,2029,1,1,2029.0,2029.0,1,0.0,0,True,True,0,5,11.0,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,1987.0,Anthony Silva,,Anthony Silva,0.0,0.0,0.0,0.0,0.2083333333333333,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0563,661.0,False,False,None,0,0,0
1998,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,1998.0,Yang Yuan,,Yang Yuan,0.0,0.0,0.0,0.0,0.0416666666666666,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.033,1390.0,False,False,None,0,0,0
2000,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,2000.0,Min Lai,,Min Lai,0.0,0.0,0.0,0.0,0.0416666666666666,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.033,1390.0,False,False,None,0,0,0
2020,2029,2029,1,1,2029.0,2029.0,1,0.0,0,True,True,0,1,11.0,0.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,2020.0,Ping Guo,,Ping Guo,0.0,0.0,0.0,0.0,0.0416666666666666,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,1934.0,False,False,None,0,0,0
2021,2029,2029,1,1,2029.0,2029.0,1,0.0,0,True,True,0,1,11.0,0.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,2021.0,Xiuying Xiang,,Xiuying Xiang,0.0,0.0,0.0,0.0,0.0416666666666666,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,1934.0,False,False,None,0,0,0
2022,2029,2029,1,1,2029.0,2029.0,1,0.0,0,True,True,0,1,11.0,0.0,1,0,0.0,0,0,0,0,0,0,2,0,0,0,2022.0,Wei He,,Wei He,0.0,0.0,0.0,0.0,0.0416666666666666,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.038,1251.0,False,False,None,0,0,0
2033,2028,2028,1,1,,,1,,0,True,True,0,2,,0.0,1,0,0.0,0,0,2,0,2,1,1,0,0,0,2033.0,Xiuying Kong,,Xiuying Kong,0.0,0.0,0.0,0.0,0.0833333333333333,0.1428571428571428,0.0,0.0,0.0,0.4,0.125,0.0,0.0,0.0,0.0538,740.0,False,False,None,0,0,0
2062,2028,2028,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,2062.0,Cynthia Moore,,Cynthia Moore,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0233,1924.0,False,False,None,0,0,0
2063,2028,2028,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,2063.0,Sarah Hunter,,Sarah Hunter,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0233,1924.0,False,False,None,0,0,0
2064,2028,2028,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,2064.0,Jill Gardner,,Jill Gardner,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0233,1924.0,False,False,None,0,0,0
2065,2028,2028,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,2065.0,Ashley Guzman,,Ashley Guzman,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0383,1245.0,False,False,None,0,0,0
2066,2028,2028,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,2066.0,Joshua Watson,,Joshua Watson,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0233,1924.0,False,False,None,0,0,0
2079,2026,2026,1,1,2029.0,2029.0,1,3.0,0,True,True,0,4,11.0,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,2079.0,Jason Mendoza,,Jason Mendoza,0.0,0.0,0.0,0.0,0.1666666666666666,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0505,793.0,False,False,None,0,0,0
2103,2025,2025,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,1,1,2103.0,Fang Yu,,Fang Yu,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0275,1672.0,False,False,None,0,0,0
2104,2025,2025,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,1,1,2104.0,Yan Jiang,,Yan Jiang,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0275,1672.0,False,False,None,0,0,0
2105,2025,2025,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,1,1,2105.0,Min Gu,,Min Gu,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0275,1672.0,False,False,None,0,0,0
2131,2029,2029,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,0,0,2131.0,Xiuying Gu, Monroe, Monroe,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.0267,1762.0,False,False,None,0,0,0
2132,2029,2029,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,0,0,2132.0,Xiuying Yu, D.C. Rain, D.C. Rain,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.0267,1762.0,False,False,None,0,0,0
2133,2029,2029,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,0,0,2133.0,Fang Du,,Fang Du,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.0267,1762.0,False,False,None,0,0,0
2134,2029,2029,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,0,0,2134.0,Megan Raymond,,Megan Raymond,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.0267,1762.0,False,False,None,0,0,0
2135,2029,2029,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,0,0,2135.0,Xiulan Qin,,Xiulan Qin,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.0267,1762.0,False,False,None,0,0,0
2136,2029,2029,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,0,0,2136.0,Xia Lei,,Xia Lei,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.0267,1762.0,False,False,None,0,0,0
2137,2029,2029,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,0,0,2137.0,Qiang Shi,,Qiang Shi,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.0267,1762.0,False,False,None,0,0,0
2138,2029,2029,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,0,0,2138.0,Juan Yao,,Juan Yao,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.0267,1762.0,False,False,None,0,0,0
2139,2029,2029,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,0,0,2139.0,Xia Tan,,Xia Tan,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.0267,1762.0,False,False,None,0,0,0
2140,2029,2029,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,0,0,2140.0,Yong Zhang,,Yong Zhang,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.0267,1762.0,False,False,None,0,0,0
