id,Node Type,name,single,release_date,genre,notable,written_date,stage_name,notoriety_date
4969,Song,Echoes of Unresolved Harmony,True,2017,Dream Pop,True,,,
4973,Song,Rhythm of Rio's Soul,True,2024,Dream Pop,True,,,
4981,Song,Samba's Heartbeat,False,2024,Space Rock,True,2024,,
4985,Song,Dancing Through the Drums,False,2026,Indie Folk,True,,,
4992,Song,Carnival's Pulse,True,1997,Indie Pop,True,,,
4996,Song,Seven Tones of Twilight,True,2001,Synthwave,True,,,
5001,Song,Chamber of Seven Shadows,False,1994,Indie Rock,True,1991,,
5004,Song,Harmonic Septet in Amber,True,2021,Synthwave,True,,,
5009,Song,Echoes of Eight Strings,False,2023,Dream Pop,True,2023,,
5013,Song,Leaky Life Blues,True,2022,Indie Folk,True,2022,,
5018,Song,Bucket of Broken Dreams,False,2016,Blues Rock,True,2016,,
5021,Song,"Patch Me Up, Henry",True,2024,Jazz Surf Rock,True,,,
5028,Song,Holes Where Hope Should Be,True,2007,Alternative Rock,True,,,
5029,Song,Landsbyens Drøm (Village's Dream),True,2026,Desert Rock,True,,,
5040,Song,Eldgamle Stier (Ancient Paths),True,2026,Lo-Fi Electronica,True,2023,,
5051,Song,Whispers of Summer Wings,True,1997,Emo/Pop Punk,True,,,
5053,Song,Sunlit Serenade,True,2029,Jazz Surf Rock,True,,,
5055,Song,Ephemeral Chorus,False,2029,Indie Rock,True,,,
5058,Song,Rhythm of the Heated Skies,True,2021,Lo-Fi Electronica,False,2021,,
5059,Song,Neon Nights and Velvet Dreams,False,2023,Doom Metal,False,,,
5068,Song,Retrograde Rhythm,True,2026,Americana,True,2026,,
5075,Song,Reflection's Embrace,True,2021,Blues Rock,True,,,2021
5079,Song,The Pool of Self-Obsession,True,2020,Indie Folk,True,2020,,2020
5088,Song,Echoes of a Lonely Gaze,False,2026,Lo-Fi Electronica,True,2026,,2026
5089,Song,Drowning in My Own Image,True,2020,Indie Folk,True,2017,,
5096,Song,Whispers of the Verdant Farewell,True,2026,Synthwave,True,,,
5100,Song,Sylvan Bride's Lament,False,2010,Oceanus Folk,True,2010,,
5109,Song,Echoes from the Alpine Parting,True,2004,Emo/Pop Punk,True,,,
5110,Song,Wilderness Vows at Twilight,True,1991,Indie Pop,True,1991,,
5113,Song,Gravity of Collapse,True,2026,Indie Rock,True,,,
5119,Song,Fragments of Yesterday,True,2011,Psychedelic Rock,False,,,
5126,Song,Broken Silent Skies,True,2026,Indie Folk,True,,,
5133,Song,Trash Heap Serenade,True,2007,Speed Metal,True,,,
5142,Song,Discarded Dreams,True,1996,Psychedelic Rock,True,1996,,
5146,Song,Waste Management Waltz,False,2026,Darkwave,True,,,2026
5154,Song,Whispers of the Windswept Carriage,True,2020,Indie Folk,True,,,
5159,Song,Rhythms of the Rolling Journey,True,2029,Desert Rock,True,,,
5165,Song,Praise Be to My Traveling Soul,True,2020,Doom Metal,True,2020,,
5178,Song,Rhythm of Seven Steps,True,2027,Lo-Fi Electronica,True,2027,,
5181,Song,Dancing Through Numbered Paths,True,2018,Dream Pop,True,,,
5188,Song,Hopscotch Heartbeat,True,2012,Synthwave,True,,,
5195,Song,The Geometric Waltz,True,2027,Dream Pop,True,2027,,
5203,Song,Linguistic Labyrinths,True,2007,Emo/Pop Punk,True,2007,,
5212,Song,Whispers Unraveled,False,2004,Southern Gothic Rock,True,,,
5214,Song,Grammatical Gymnastics,False,2012,Lo-Fi Electronica,True,,,
5216,Song,Twilight's Gypsy Memories,True,2018,Jazz Surf Rock,True,2018,,
5218,Song,Sunset Over Wandering Hearts,True,1996,Blues Rock,True,,,1996
5220,Song,Crimson Skies and Distant Love,True,2023,Americana,True,,,
5232,Song,Whispers of Ancient Branches,True,2009,Emo/Pop Punk,True,,,
5238,Song,Shadows of Forgotten Myths,True,2016,Jazz Surf Rock,True,2016,,
5243,Song,The Woodland's Silent Chronicle,True,2027,Jazz Surf Rock,True,2024,,
5247,Song,Polaroid Memories,True,2024,Indie Folk,True,,,
5254,Song,Sunset on Asphalt,True,2028,Blues Rock,True,2028,,
5264,Song,Faded Denim Days,True,2007,Doom Metal,True,2007,,
5267,Song,Tripartite Fanfare of Metallic Voices,True,2027,Space Rock,True,,,2027
5273,Song,Concerto for Embouchure and Echo,True,2025,Dream Pop,True,,,
5276,Song,Windborne Dialogues of Three Horns,True,2013,Indie Folk,True,2013,,
5279,Song,Silent Walls,True,1998,Indie Pop,True,1998,,
5283,Song,Dial Tone Goodbye,True,2003,Indie Pop,True,,,
5284,Song,Read Receipts and Regrets,False,1984,Blues Rock,True,1984,,1984
5300,Song,The Midnight Revue,False,2027,Psychedelic Rock,True,,,
5307,Song,Florenz's Dream,False,2013,Doom Metal,True,,,
5310,Song,Whispers Between Verses,True,2024,Indie Rock,True,2024,,
5318,Song,Melody of the Heart,True,2019,Doom Metal,False,,,
5331,Song,Toilet Titan,True,2017,Synthwave,True,,,
5335,Song,Cameraman's Lament,True,2013,Blues Rock,True,,,
5339,Song,Digital Head Quest,False,2026,Indie Folk,True,2026,,
5356,Song,Hallelujah Horizon,True,2016,Psychedelic Rock,True,,,
5361,Song,Echoes of Adoration,True,2026,Emo/Pop Punk,True,2020,,
5364,Song,Radiant Worship,True,2027,Dream Pop,True,,,
5372,Song,Caribbean Courage,False,2013,Indie Folk,True,2010,,
5376,Song,Island Resolve,True,2022,Desert Rock,True,,,
5383,Song,Tropical Determination,True,1984,Indie Folk,True,,,1984
5386,Song,Reggae Spirit Rising,True,2013,Oceanus Folk,True,,,
5389,Song,If Only You Had Stayed in Your Hometown,True,2020,Post-Apocalyptic Folk,True,,,
5392,Song,Postcards from the City I Left Behind,True,2016,Synthpop,True,2016,,
5394,Song,Echoes of a Road Not Taken,True,2027,Americana,True,2027,,
5407,Song,The Whispers of Walborg,True,2023,Avant-Garde Folk,True,,,
5410,Song,Echoes from the Northern Fjord,True,2023,Indie Folk,True,,,
5415,Song,Walborg's Lament,True,2028,Darkwave,True,2028,,2028
5425,Song,Memories of the Nordic Maiden,True,2013,Doom Metal,True,2013,,2013
5432,Song,Sickle's Serenade,True,2004,Synthwave,True,,,
5436,Song,Fields of Golden Promise,True,1984,Dream Pop,True,,,
5438,Song,Reaper's Rhythm,True,2028,Dream Pop,True,,,
5448,Song,Masked Moments,True,2002,Alternative Rock,True,2002,,
5452,Song,Distance Between Hearts,True,2007,Doom Metal,True,,,
5455,Song,Quarantine Whispers,False,1999,Southern Gothic Rock,True,,,1999
5457,Song,Six Feet From You,True,2017,Oceanus Folk,True,,,
5460,Song,Shadows Behind Lace,True,2024,Psychedelic Rock,True,2024,,2024
5469,Song,Windowpane Secrets,True,2020,Indie Pop,True,,,
5473,Song,Translucent Whispers,True,2020,Alternative Rock,True,,,
5477,Song,Fabric Divides,True,2026,Americana,True,2026,,2026
5480,Song,Whispers of Our Silent Agreement,False,2018,Lo-Fi Electronica,True,,,
5483,Song,Shadows of a Promise Unbroken,True,2023,Synthwave,True,,,
5492,Song,The Covenant We Share,True,2023,Indie Folk,True,,,
5507,Song,Petal Waltz,True,2017,Americana,True,2017,,2017
5514,Song,Blossom Rhythm,False,2023,Doom Metal,True,,,2023
5519,Song,Garden's Symphony,True,2013,Indie Folk,True,2013,,2013
5526,Song,Blooming Choreography,True,2023,Southern Gothic Rock,True,,,
5527,Song,Voiceless Devotion,True,2017,Psychedelic Rock,True,2017,,
5530,Song,Whispers of Reverence,False,2026,Desert Rock,True,,,
5535,Song,Unspoken Praise,True,2001,Doom Metal,True,,,2001
5540,Song,Quiet Communion,True,2023,Dream Pop,True,,,
5546,Song,Sweet Metabolism,True,2000,Speed Metal,True,,,
5547,Song,Delta-9 Daydreams,False,2023,Synthwave,True,,,
5559,Song,Infused Intentions,True,2023,Synthpop,True,,,
5565,Song,Cosmic Coincidence,True,2024,Dream Pop,True,,,
5571,Song,Written in the Stars,True,2007,Jazz Surf Rock,True,,,
5574,Song,Our Inevitable Path,True,2017,Indie Folk,True,2017,,
5584,Song,Unwritten Maps,True,2010,Doom Metal,True,,,
5588,Song,Skinned Knees and Daydreams,True,2026,Space Rock,True,,,
5591,Song,Small Shadows Growing,True,2025,Symphonic Metal,True,,,2025
5598,Song,Whispers of an Unbound Horizon,False,2017,Oceanus Folk,False,,,
5599,Song,Echoes of Untouched Moments,False,2020,Synthwave,True,,,
5603,Song,"Wandering Soul, Silent Memories",True,2010,Doom Metal,True,2010,,
5609,Song,Footsteps Before Feeling,True,2006,Synthwave,True,,,
5611,Song,Traces of Your Heart,True,2002,Emo/Pop Punk,True,,,2002
5614,Song,Echoes of Your Memory,True,2026,Synthwave,True,,,
5625,Song,Partners in Redemption,True,2003,Synthwave,True,,,
5633,Song,Allies of the Last Chance,True,2026,Dream Pop,True,,,
5643,Song,"Farewell, My Heartache",True,2011,Lo-Fi Electronica,True,,,
5647,Song,The Last Goodbye,True,2028,Darkwave,False,2028,,
5653,Song,Memories Fade Away,True,2023,Alternative Rock,True,,,
5657,Song,Letting Go of Us,True,2023,Indie Rock,True,,,
5660,Song,Vacant Brain Waves,True,1997,Indie Rock,True,,,
5663,Song,Cognitive Disconnect,True,1987,Indie Folk,True,1987,,
5664,Song,Temporary Intelligence,True,2020,Dream Pop,True,,,
5673,Song,Slow Processor,True,2030,Indie Folk,True,2030,,
5680,Song,Gaul's Last Hangover,True,2020,Americana,True,2020,,
5681,Song,Iberian Intoxication,True,2017,Americana,True,,,
5685,Song,Liquid Legions,True,2017,Space Rock,True,,,
5687,Song,"Mead, Mediterranean, and Mayhem",True,2010,Indie Folk,True,,,
5689,Song,Midnight Getaway,True,2006,Emo/Pop Punk,True,,,
5691,Song,Runaway Hearts,True,2008,Speed Metal,True,,,
5694,Song,Stolen Horizons,True,2020,Dream Pop,True,,,
5704,Song,The North Pole Transformation,True,1995,Emo/Pop Punk,True,,,
5711,Song,"Crimson Coat, White Beard",True,2024,Psychedelic Rock,True,,,2024
5718,Song,Reindeer's Chosen One,True,2028,Psychedelic Rock,False,,,
5726,Song,The Path Unfolding,True,2010,Alternative Rock,True,,,
5737,Song,Navigating Horizons,True,2020,Dream Pop,True,2020,,
5746,Song,Roadmap to Myself,True,2000,Indie Rock,True,,,
5751,Song,Downward Spiral,True,2025,Dream Pop,True,,,
5761,Song,No Redemption,True,2026,Oceanus Folk,True,2026,,
5773,Song,Blood and Honor's Path,True,2010,Dream Pop,True,,,
5777,Song,Standing Watch at Dawn's Edge,True,2013,Indie Folk,True,,,
5790,Song,Riverside Memories,True,2007,Dream Pop,True,,,
5796,Song,Echoes of the Mohegan,True,2012,Doom Metal,True,,,
5802,Song,Tribal Waters,True,1984,Indie Pop,True,,,
5804,Song,Settler's Crossing,False,2024,Lo-Fi Electronica,True,,,
5813,Song,Heartstrings Intertwined,True,2013,Indie Rock,True,2013,,
5818,Song,"Two Souls, One Rhythm",False,2024,Synthwave,True,2024,,
5826,Song,Mirror of Affection,True,2020,Desert Rock,True,,,
5832,Song,Until the Last Breath Echoes,True,2029,Desert Rock,True,2029,,
5837,Song,Promises Etched in Starlight,True,2018,Dream Pop,True,2018,,
5839,Song,Permanent Horizon,True,2006,Southern Gothic Rock,True,2006,,2006
5840,Song,Beyond Farewell's Shadow,True,2012,Southern Gothic Rock,True,2012,,
5844,Song,Golden Rays Break Through,True,2005,Southern Gothic Rock,True,,,
5847,Song,Dawn's Warm Embrace,False,2029,Americana,True,,,
5854,Song,Sunlight Whispers,True,2017,Indie Folk,True,,,
5871,Song,Radiant Threads,True,2013,Indie Pop,True,,,
5873,Song,Luminescent Paths,True,2026,Americana,True,,,
5887,Song,The Price of Freedom,True,1997,Doom Metal,True,,,
5891,Song,Bleeding Heart's Pledge,True,2008,Dream Pop,True,,,2008
5893,Song,Unspoken Surrender,True,2027,Psychedelic Rock,True,,,
5911,Song,Sleepless Memories,False,2024,Indie Rock,True,,,
5916,Song,Phantom Heart,True,2018,Americana,True,,,
5921,Song,Peach Blossoms of the Kibi Plain,True,2002,Speed Metal,True,,,
5923,Song,Kurashiki Blues,True,2026,Darkwave,True,2026,,
5928,Song,Mist Over Mount Washu,False,2019,Lo-Fi Electronica,True,,,
5930,Song,Legends of the Kibiji Road,True,2024,Desert Rock,True,2024,,
5938,Song,Synchronized Souls,True,2024,Dream Pop,True,2024,,
5952,Song,Rebuild,True,2024,Indie Rock,True,2024,,2024
5958,Song,Mending Pieces,True,2004,Indie Rock,True,2004,,
5965,Song,Rise from the Wreckage,True,2017,Indie Pop,True,,,
5972,Song,Liturgical Echoes,True,2010,Dream Pop,True,,,
5980,Song,Sacred Resonance,True,2025,Indie Rock,True,,,
5986,Song,Congregation's Whisper,True,2004,Americana,True,,,2004
5992,Song,"Always, Sometimes, Sometimes",False,2026,Dream Pop,True,,,
5994,Song,"Forever, Barely, Barely",True,2011,Southern Gothic Rock,True,,,
5996,Song,"Endless, Fleeting, Fleeting",True,2026,Dream Pop,True,,,
6006,Song,Mercy's Endless Tide,True,2004,Doom Metal,True,,,
6008,Song,Redeemed by Boundless Love,True,2017,Indie Rock,True,2010,,
6020,Song,Sunrise of Forgiveness,True,2026,Indie Folk,True,,,
6022,Song,Melody of My Soul,True,2016,Americana,True,,,
6024,Song,Unsilenced Whispers,True,2026,Space Rock,True,,,
6035,Song,Echoes from Within,False,2017,Indie Pop,True,,,
6041,Song,Daughters of Chiapas,True,2017,Synthwave,True,,,2017
6049,Song,Mountain Melodies,True,2000,Doom Metal,True,,,
6054,Song,Colorful Traditions,True,2026,Dream Pop,True,,,2026
6061,Song,Determination's Flame,True,2010,Southern Gothic Rock,True,2007,,
6064,Song,Willpower Wins,False,2025,Dream Pop,True,2022,,
6065,Song,Push Through the Doubt,True,2029,Dream Pop,True,2029,,
6070,Song,Desire's Pathway,True,2014,Lo-Fi Electronica,True,2014,,
6072,Song,Whispers of My Homeland,True,1998,Synthwave,True,,,
6074,Song,Borders of the Heart,True,2023,Southern Gothic Rock,True,,,2023
6076,Song,"Tiny Nation, Endless Dreams",False,2017,Dream Pop,True,,,2017
6080,Song,Starlit Chains,True,2013,Doom Metal,True,,,
6087,Song,Celestial Maiden's Lament,True,2025,Doom Metal,True,,,2025
6106,Song,Unanswered Questions,True,2020,Indie Folk,True,,,
6108,Song,Pieces of a Puzzle,True,2029,Dream Pop,True,2029,,
6113,Song,The Mystery Remains,True,2020,Alternative Rock,False,2020,,
6120,Song,Breaking Chains,True,2026,Darkwave,True,,,2026
6126,Song,Horizon's Promise,True,2029,Darkwave,False,,,
6130,Song,Unfolding Path,False,2026,Doom Metal,True,2026,,
6137,Song,Beyond the Moment,True,2024,Synthwave,True,2024,,
6142,Song,Lunar Lament,False,2029,Symphonic Metal,True,,,2029
6148,Song,Sundown's Sorrow,True,2020,Synthpop,True,,,
6151,Song,Celestial Tears,True,2023,Indie Folk,True,,,
6154,Song,Eclipse of Emotion,True,2020,Desert Rock,True,,,
6158,Song,They Won't Understand Our Vision,True,2018,Avant-Garde Folk,True,,,
6160,Song,Outsiders By Design,True,1997,Alternative Rock,True,,,1997
6163,Song,Deaf to Our Frequency,False,2022,Psychedelic Rock,True,,,2022
6168,Song,Strangers to Our Dreams,True,2017,Psychedelic Rock,True,,,
6170,Song,Twilight's Gentle Whisper,True,2023,Oceanus Folk,True,,,
6180,Song,Dusk's Lingering Embrace,True,2010,Desert Rock,True,,,2010
6183,Song,When Daylight Softly Fades,True,2015,Psychedelic Rock,True,,,
6189,Song,Riverstone Whispers,True,2007,Indie Folk,True,,,
6190,Song,Borderline Currents,True,2024,Synthwave,True,,,
6191,Song,Siberian Watershed,True,1994,Synthwave,True,,,
6193,Song,Blood and Tributaries,True,2008,Southern Gothic Rock,True,,,
6194,Song,Snowflakes and Silent Nights,False,2019,Dream Pop,True,2019,,
6201,Song,Whispers of Winter's Embrace,True,2020,Indie Folk,True,,,
6205,Song,Candlelight Memories,False,2027,Alternative Rock,True,2027,,
6210,Song,The Gentle Frost of December,True,2022,Alternative Rock,True,,,2022
6211,Song,Broken Whispers to the Divine,True,2028,Dream Pop,True,2028,,
6216,Song,"Trembling Hands, Reaching Higher",True,2023,Southern Gothic Rock,True,,,
6218,Song,Echoes of Grace in Silent Moments,True,2023,Doom Metal,True,,,2023
6227,Song,When Mercy Finds Me Weeping,True,1999,Speed Metal,True,,,
6235,Song,Sacred Crossroads,False,2026,Dream Pop,True,,,
6245,Song,Andante in Amber,True,1989,Emo/Pop Punk,True,,,
6246,Song,Largo Luminescence,True,2026,Alternative Rock,True,,,
6250,Song,Moderato Meridian,True,2017,Southern Gothic Rock,True,2017,,
6253,Song,Rebel Heartbeats,True,2023,Synthwave,True,,,
6257,Song,Voices Unsilenced,True,2020,Doom Metal,True,2020,,
6262,Song,Torch of Tomorrow,False,1992,Dream Pop,True,,,
6263,Song,Whispers Between Strings,False,2028,Alternative Rock,True,,,
6268,Song,Harmonic Crossroads,True,2017,Indie Folk,True,2017,,2017
6279,Song,Walk Away from Women,True,2028,Alternative Rock,True,,,
6286,Song,Distant from Her Desire,False,2028,Darkwave,True,,,
6293,Song,Scars of Knowledge,True,2025,Dream Pop,True,,,
6298,Song,Bruised Wisdom,True,1994,Alternative Rock,True,,,
6300,Song,"Fading Strength, Rising Insight",True,1997,Blues Rock,True,,,
6307,Song,Gaze of Understanding,True,2025,Dream Pop,True,2025,,2025
6313,Song,Unspoken Connections,True,2009,Dream Pop,True,,,
6315,Song,Iris to Iris,True,1987,Emo/Pop Punk,True,1987,,
6318,Song,Stare Down the Distance,False,2017,Americana,True,2017,,
6322,Song,Montmartre Moonlight,True,2013,Desert Rock,True,2013,,
6333,Song,Lumières de la Ville,True,2012,Jazz Surf Rock,True,,,
6337,Song,Dressed to the Nines,True,2029,Indie Rock,True,,,
6339,Song,Glitz and Glamour,True,2017,Blues Rock,True,2011,,
6342,Song,High Society Strut,True,2004,Dream Pop,True,,,
6344,Song,Uptown Swagger,True,2024,Desert Rock,True,,,
6351,Song,Rain of Affection,True,2028,Psychedelic Rock,True,,,
6358,Song,Deluge of Devotion,True,2017,Doom Metal,True,,,
6363,Song,Cascading Tenderness,True,1984,Dream Pop,True,,,
6364,Song,Waterfall of Passion,True,2012,Speed Metal,True,,,
6368,Song,Tender Embrace,True,1994,Synthwave,True,,,
6372,Song,Unspoken Passion,True,2027,Dream Pop,True,,,
6376,Song,Temptation's Edge,False,2026,Dream Pop,True,,,2026
6377,Song,Whisper and Wait,True,2015,Dream Pop,True,2015,,
6382,Song,Slow Burn Desire,True,2010,Synthwave,True,,,2010
6386,Song,Almost Touched,True,2023,Alternative Rock,True,,,
6393,Song,Infected by Your Absence,True,2007,Blues Rock,True,2007,,
6396,Song,Contagious Heartache,True,2017,Indie Rock,True,,,
6397,Song,Symptoms of Loving You,False,2011,Emo/Pop Punk,True,,,
6398,Song,Sacred Brevity in Nine Movements,False,2008,Dream Pop,True,,,
6404,Song,Liturgical Fragments: A Choral Meditation,True,2023,Emo/Pop Punk,True,,,
6406,Song,Celestial Whispers: Ninth Ecclesiastical Composition,True,2023,Dream Pop,False,2023,,
6412,Song,Harmonic Prayers: The Condensed Ritual,True,2022,Desert Rock,True,,,
6415,Song,Echoes of Forgotten Melodies,False,2017,Alternative Rock,True,2017,,
6418,Song,Memories in Harmonic Dust,True,2028,Dream Pop,True,2028,,
6423,Song,The Last Note of Yesterday,True,2013,Indie Folk,True,,,
6428,Song,Echoes of Joy,False,2023,Oceanus Folk,True,,,
6443,Song,Radiant Hope,True,2026,Indie Rock,True,2026,,
6447,Song,Endless Mental Replay,True,2025,Oceanus Folk,True,,,
6454,Song,Memories on Repeat,True,1991,Indie Pop,True,1988,,
6456,Song,Haunting Your Headspace,True,2027,Dream Pop,True,,,
6467,Song,Nordic Echoes,True,2010,Blues Rock,True,,,
6473,Song,Stockholm Serenade,False,2014,Dream Pop,True,,,2014
6474,Song,Midsummer's Melody,True,2027,Dream Pop,True,,,
6476,Song,Scandinavian Sonata,True,2022,Doom Metal,True,,,
6482,Song,Daydream's Descent,True,2027,Dream Pop,True,,,
6489,Song,Whispers of Imagination,False,2027,Space Rock,True,,,
6497,Song,Memories Unbound,True,2010,Synthwave,True,,,
6503,Song,Bund Boogie,True,2018,Emo/Pop Punk,True,,,
6504,Song,Huangpu Hustle,False,2010,Indie Pop,True,,,
6505,Song,Nanjing Road Rhythm,True,2012,Americana,True,2012,,
6513,Song,Walls of Memory,False,2022,Psychedelic Rock,True,,,
6521,Song,Revolutionary Shadows,True,2028,Doom Metal,True,,,
6524,Song,Tenement of Freedom,True,2014,Oceanus Folk,True,,,
6529,Song,Echoes from the Eighteenth Floor,True,2029,Dream Pop,True,,,
6535,Song,Udder Rhythm,True,2023,Symphonic Metal,True,2023,,
6541,Song,Pasture Party,True,2020,Doom Metal,True,,,
6543,Song,Mooo-ving Groove,True,2029,Jazz Surf Rock,True,,,2029
6548,Song,Hoof and Harmony,True,2025,Dream Pop,True,2025,,
6551,Song,Reglas Rotas (Broken Rules),False,2014,Indie Folk,True,2014,,
6556,Song,La Última Jugada (The Last Move),True,2027,Symphonic Metal,True,,,
6560,Song,Estrategia del Corazón (Strategy of the Heart),True,2023,Darkwave,True,2023,,
6564,Song,Dados del Destino (Dice of Destiny),True,2019,Space Rock,True,2019,,
6569,Song,Whispers of the Lô,True,2029,Desert Rock,True,,,
6575,Song,Riverbanks of Memory,False,2024,Symphonic Metal,True,,,2024
6577,Song,Currents of Homeland,True,2029,Jazz Surf Rock,True,2025,,
6581,Song,Echoes Along the Lô,True,2020,Americana,True,,,
6588,Song,Closing Time Conscience,False,2027,Alternative Rock,True,2027,,
6592,Song,When the Bar Lights Go Up,False,2000,Emo/Pop Punk,True,,,
6594,Song,Too Drunk to Drive Home,True,2017,Alternative Rock,True,,,
6603,Song,Can't Get Enough of Us,True,2028,Jazz Surf Rock,True,,,
6606,Song,Love's Wild Ride,True,2023,Doom Metal,True,,,
6611,Song,Completely Crazy (About You),True,2013,Oceanus Folk,True,2013,,
6616,Song,Wisdom's Whispers in Twilight,True,2011,Indie Rock,True,2011,,2024
6617,Song,Graceful Reflections of Maturity,True,2017,Dream Pop,True,2017,,
6624,Song,Sage Steps Through Sunlight,True,2013,Indie Folk,True,,,
6633,Song,Tumbling into Us,False,2020,Lo-Fi Electronica,True,,,
6639,Song,When Walls Come Falling Down,True,1994,Alternative Rock,True,,,
6643,Song,The Companion's Heart,True,2013,Indie Folk,True,,,
6651,Song,Whispers of Affection,False,1996,Dream Pop,True,1996,,
6658,Song,Sweet Tea and Porch Swing Memories,True,2010,Dream Pop,True,2010,,2010
6661,Song,"Magnolia Nights, Southern Lights",True,2023,Doom Metal,True,,,
6665,Song,Backroads and Firefly Tales,True,2026,Desert Rock,True,,,
6672,Song,Peach Pie and Sunday Smiles,True,2013,Dream Pop,True,,,2013
6674,Song,Närma dig friden (Approach the Peace),True,1984,Blues Rock,True,,,1984
6675,Song,Vägen hem (The Way Home),True,2028,Jazz Surf Rock,True,,,
6687,Song,Embers and Memories,False,2022,Southern Gothic Rock,True,2022,,
6688,Song,Crackling Comfort,True,2026,Synthwave,True,,,2026
6697,Song,Warmth Between Shells,True,2020,Synthwave,True,,,
6699,Song,Beside Me,True,2021,Indie Rock,True,2021,,
6702,Song,Holding Hands,True,2024,Darkwave,True,2024,,2024
6709,Song,Intertwined,True,2028,Dream Pop,True,,,2028
6714,Song,Never Alone,True,2017,Indie Folk,True,2017,,
6721,Song,Tales of the Wise Fool,True,2023,Indie Folk,True,2020,,
6729,Song,Nasreddin's Riddle,True,2017,Darkwave,True,,,
6735,Song,Wisdom Wearing a Donkey's Saddle,False,2008,Alternative Rock,True,,,
6736,Song,Twilight Paradigm,True,2031,Indie Folk,True,,,
6743,Song,Epochs in Motion,False,2020,Dream Pop,True,,,
6745,Song,Temporal Horizon,False,1994,Indie Pop,True,1994,,
6746,Song,Sunset Continuum,True,2018,Southern Gothic Rock,True,,,
6752,Song,Soft Collisions,True,2010,Oceanus Folk,True,,,
6762,Song,Fragile Constellations,True,2007,Symphonic Metal,True,,,
6765,Song,Whispers of New Bloom,True,2029,Alternative Rock,True,,,
6770,Song,Tender Green Awakening,False,2025,Americana,True,2025,,
6777,Song,Springtime's First Breath,True,2013,Psychedelic Rock,True,,,
6778,Song,Wheel of Fortune,False,2029,Indie Rock,True,,,
6780,Song,Rolling Destiny,True,2025,Synthwave,True,,,
6785,Song,Circular Motion,True,2002,Lo-Fi Electronica,True,,,
6787,Song,Spin Cycle,False,1997,Americana,True,,,
6788,Song,The Whispers of Jakez,True,2013,Indie Folk,True,,,2013
6791,Song,Brother's Lament,True,2015,Synthwave,True,,,
6793,Song,Stones and Shadows of Brittany,True,2029,Doom Metal,True,,,
6794,Song,Whispers of Carmentea,True,2026,Alternative Rock,True,2026,,
6797,Song,Echoes from Ancient Lips,True,2026,Alternative Rock,True,2026,,2026
6798,Song,The Oracle's Breath,True,2024,Dream Pop,True,2024,,
6809,Song,Riviera Nights,True,2022,Darkwave,True,,,
6812,Song,Coastal Whispers,True,2013,Indie Folk,True,,,
6818,Song,Paradise Parallel,True,2017,Oceanus Folk,True,2017,,
6820,Song,Azure Escape,False,2025,Space Rock,True,,,
6827,Song,Fading Echoes,True,2027,Doom Metal,True,,,
6833,Song,The Last Sweet Moment,True,2023,Dream Pop,True,,,
6839,Song,Street Dance Symphony,True,2017,Doom Metal,True,,,
6844,Song,Rhythm of the Alleyways,True,2027,Alternative Rock,True,2021,,
6851,Song,Midnight Carnival,True,2026,Space Rock,True,,,2026
6860,Song,Twilight's Spectral Embrace,True,2026,Space Rock,True,,,
6864,Song,Echoes from the Elfin Veil,True,2017,Avant-Garde Folk,False,,,
6865,Song,Shadows Between Worlds,True,2020,Doom Metal,True,,,
6869,Song,First Light of Tomorrow,True,2004,Darkwave,True,2004,,
6873,Song,Resolutions and Revolutions,True,2029,Dream Pop,True,,,2029
6875,Song,Midnight's Promise,True,2007,Blues Rock,True,,,2007
6881,Song,Blossoming Youth,False,2020,Synthwave,True,2020,,
6885,Song,Innocence Unfolding,True,2013,Synthwave,True,,,2013
6893,Song,Tender Silhouette,True,2022,Dream Pop,True,2015,,
6896,Song,Awakening Grace,True,2013,Doom Metal,True,,,
6899,Song,Shattered Pieces,True,2000,Synthwave,True,,,2000
6901,Song,Love's Bruise,True,2010,Indie Folk,True,,,
6909,Song,Echoes of Goodbye,True,2023,Dream Pop,True,2023,,
6915,Song,Ember of Devotion,False,2014,Symphonic Metal,True,,,
6920,Song,Whispers from Bethlehem,False,2023,Darkwave,True,2023,,
6928,Song,Candlelight Pilgrimage,True,2013,Dream Pop,True,,,
6935,Song,Shepherds' Sacred Journey,True,2006,Indie Rock,True,,,
6940,Song,Sacred Triad,True,2029,Darkwave,True,,,2029
6941,Song,Echoes of Devotion,True,2023,Oceanus Folk,True,,,
6946,Song,Harmony in Three Voices,True,1992,Blues Rock,True,,,
6949,Song,Whispered Benedictions,True,2017,Indie Rock,True,,,
6954,Song,Masked Whispers of the Commedia,True,2025,Jazz Surf Rock,True,,,2025
6960,Song,Diamonds and Shadows: A Harlequin's Tale,True,2019,Dream Pop,True,,,
6967,Song,Pierrot's Lonely Carnival,True,2008,Jazz Surf Rock,True,2008,,
6968,Song,Checkered Heartstrings,False,2028,Dream Pop,True,,,
6977,Song,Crimson Caress,False,2010,Dream Pop,True,,,
6979,Song,Wilting Love's Garden,False,2020,Indie Folk,True,,,
6983,Song,Velvet Static,True,1994,Synthpop,True,,,
6984,Song,Provocative Distance,True,1997,Southern Gothic Rock,True,1997,,
6989,Song,Fever's Edge,True,2023,Emo/Pop Punk,True,2023,,
6990,Song,Whispered Friction,False,2017,Synthpop,True,2017,,
6994,Song,Clocktower Cadence,True,2017,Oceanus Folk,True,,,
