artist_id,debut_year,latest_year,total_works,notable_works,first_notoriety,last_notoriety,genre_diversity,notoriety_lag,career_span,outbound_influence,inbound_influence,of_alignment,out_norm,in_norm,notable_norm,diversity_norm,rising_star_score,id,name,stage_name
3473,2016.0,2016.0,1,True,2016.0,2016.0,1,0.0,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3473.0,Ming Qian,
3474,2016.0,2019.0,2,2,2016.0,2016.0,2,0.0,3.0,1,0,0,0.03225806451612903,0.0,0.1,0.16666666666666666,0.06623655913978495,3474.0,Fang Lin,
3475,2016.0,2016.0,1,True,2016.0,2016.0,1,0.0,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3475.0,Juan Duan,
3476,2016.0,2016.0,1,True,2016.0,2016.0,1,0.0,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3476.0,Yong Qin,
3477,2016.0,2016.0,1,True,2016.0,2016.0,1,0.0,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3477.0,Qiang Mo,
3478,2004.0,2016.0,2,2,2004.0,2016.0,2,0.0,12.0,1,0,0,0.03225806451612903,0.0,0.1,0.16666666666666666,0.06623655913978495,3478.0,Tao Bai,
3480,2019.0,2019.0,1,True,2019.0,2019.0,1,0.0,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3480.0,Cécile Meyer,
3481,2019.0,2019.0,1,True,2019.0,2019.0,1,0.0,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3481.0,Laura Mann,
3484,2019.0,2019.0,1,True,2019.0,2019.0,1,0.0,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3484.0,Adrienne Bouchet,
3486,2024.0,2026.0,2,2,,,2,,2.0,0,0,0,0.0,0.0,0.1,0.16666666666666666,0.05333333333333334,3486.0,Jing Zhu,
3487,2024.0,2024.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3487.0,Jing Xiong,
3489,2024.0,2024.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3489.0,Wei Xiao,
3490,2013.0,2013.0,1,True,,,1,,0.0,0,3,0,0.0,0.06382978723404255,0.05,0.0,0.02276595744680851,3490.0,Tao Ren,
3492,2030.0,2030.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3492.0,Na Gao,The Hollow Manuscript
3493,2030.0,2030.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3493.0,Qiang Chen,
3494,2030.0,2030.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3494.0,Ming Long,
3495,2030.0,2030.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3495.0,Gang Qin,
3496,2025.0,2030.0,2,2,,,2,,5.0,1,0,0,0.03225806451612903,0.0,0.1,0.16666666666666666,0.06623655913978495,3496.0,Xiulan Deng,
3498,1989.0,1992.0,2,2,,,2,,3.0,0,1,0,0.0,0.02127659574468085,0.1,0.16666666666666666,0.057588652482269506,3498.0,Lina Mendizábal Robledo,
3499,2000.0,2000.0,1,False,,,1,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,3499.0,John Rogers,
3502,2007.0,2013.0,3,3,,,1,,6.0,1,8,1,0.03225806451612903,0.1702127659574468,0.15000000000000002,0.0,0.07694577899794097,3502.0,Ignazio Pastine,Valkyris
3503,2010.0,2013.0,2,2,,,1,,3.0,0,0,0,0.0,0.0,0.1,0.0,0.020000000000000004,3503.0,Constance Guibert,
3504,2007.0,2027.0,7,7,,,3,,20.0,2,10,1,0.06451612903225806,0.2127659574468085,0.35000000000000003,0.33333333333333337,0.20502630976893163,3504.0,Zacharie Martins,
3507,2011.0,2011.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3507.0,Alex Steele,
3509,1994.0,1994.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,3509.0,Michael Warner,
3510,1994.0,1994.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,3510.0,Robert Long,
3511,1994.0,2007.0,3,3,,,3,,13.0,0,1,0,0.0,0.02127659574468085,0.15000000000000002,0.33333333333333337,0.10092198581560285,3511.0,David Miles,
3514,2024.0,2024.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,3514.0,Kaitlin Davis,
3515,2024.0,2024.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,3515.0,Jie Zheng,
3516,2024.0,2024.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,3516.0,Yan Shi,
3517,2024.0,2024.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,3517.0,Qiang Shi,
3518,2024.0,2024.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,3518.0,Min Liao,
3521,2026.0,2026.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3521.0,Min Jin,
3523,2020.0,2020.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3523.0,Lei Guo,
3524,2020.0,2020.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3524.0,Marissa Holt,
3528,2013.0,2013.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3528.0,Theresa Mason,
3529,2013.0,2013.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3529.0,Gang Tan,
3532,2017.0,2017.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,3532.0,Alexandria Spencer,
3533,2017.0,2017.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,3533.0,William Stone,
3534,2017.0,2017.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,3534.0,Jody Lopez,
3537,2023.0,2023.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,3537.0,Sophia Zaguri,
3538,2023.0,2023.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,3538.0,Fabienne Klemm-Kade,
3541,1990.0,1990.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,3541.0,Brandi Rodriguez,
3543,2023.0,2027.0,2,1,,,2,,4.0,2,0,0,0.06451612903225806,0.0,0.05,0.16666666666666666,0.06913978494623657,3543.0,Chao Song,
3544,2023.0,2027.0,3,2,,,3,,4.0,3,0,0,0.0967741935483871,0.0,0.1,0.33333333333333337,0.12537634408602152,3544.0,Ming Zhao,
3545,2023.0,2027.0,2,2,,,2,,4.0,1,0,0,0.03225806451612903,0.0,0.1,0.16666666666666666,0.06623655913978495,3545.0,Jonathan Diaz,
3547,2020.0,2020.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3547.0,Lisa Brooks,
3548,2020.0,2020.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3548.0,Kim Preston,
3549,2020.0,2020.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3549.0,Brandon Barton,
3550,2020.0,2020.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3550.0,Michael Aguilar,
3554,2013.0,2013.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3554.0,Renée Bègue-Giraud,
3555,2013.0,2020.0,2,2,,,2,,7.0,1,1,0,0.03225806451612903,0.02127659574468085,0.1,0.16666666666666666,0.07049187828872111,3555.0,Nicole Godard,
3556,2013.0,2013.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3556.0,Luc Hoarau,
3557,2013.0,2020.0,2,2,,,2,,7.0,1,1,0,0.03225806451612903,0.02127659574468085,0.1,0.16666666666666666,0.07049187828872111,3557.0,Philippine Laurent,
3560,2027.0,2027.0,1,True,2027.0,2027.0,1,0.0,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3560.0,Hans-Joachim Seip,
3563,2010.0,2022.0,2,2,,,2,,12.0,0,0,0,0.0,0.0,0.1,0.16666666666666666,0.05333333333333334,3563.0,Robert Lynn, RVGE
3569,2007.0,2007.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3569.0,Leah Robinson,
3570,2007.0,2007.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3570.0,Carrie Lang,
3571,2007.0,2007.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3571.0,Sean Aguirre,
3572,2007.0,2007.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3572.0,Matthew Caldwell,
3575,2017.0,2024.0,3,3,2017.0,2017.0,3,0.0,7.0,0,0,0,0.0,0.0,0.15000000000000002,0.33333333333333337,0.09666666666666668,3575.0,Juan Li,
3576,2024.0,2024.0,2,2,,,2,,0.0,1,2,0,0.03225806451612903,0.0425531914893617,0.1,0.16666666666666666,0.07474719743765729,3576.0,Brandon Ramirez,
3578,2024.0,2024.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3578.0,Yan Shi,
3581,2027.0,2027.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,3581.0,Jun Gu,
3584,2020.0,2020.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3584.0,Qiang Cheng,
3585,2020.0,2020.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3585.0,Chao Fan,
3586,2020.0,2020.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3586.0,Michael Jackson,
3588,2004.0,2027.0,3,3,,,3,,23.0,0,2,0,0.0,0.0425531914893617,0.15000000000000002,0.33333333333333337,0.10517730496453903,3588.0,Antonietta Zaccagnini,
3589,2006.0,2030.0,5,5,2027.0,2027.0,3,21.0,24.0,2,1,0,0.06451612903225806,0.02127659574468085,0.25,0.33333333333333337,0.14672843742850608,3589.0,Laetitia Bertrand-Becker,
3594,2020.0,2020.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3594.0,Kreszentia Staude,
3595,2017.0,2020.0,2,2,,,1,,3.0,1,0,0,0.03225806451612903,0.0,0.1,0.0,0.032903225806451615,3595.0,Rouven Ernst,
3597,2015.0,2015.0,1,True,,,1,,0.0,0,2,0,0.0,0.0425531914893617,0.05,0.0,0.01851063829787234,3597.0,Kaylee Freeman,
3598,2010.0,2015.0,2,1,,,1,,5.0,1,3,0,0.03225806451612903,0.06382978723404255,0.05,0.0,0.03566918325326013,3598.0,Danielle Luna,
3599,2015.0,2015.0,1,True,,,1,,0.0,0,2,0,0.0,0.0425531914893617,0.05,0.0,0.01851063829787234,3599.0,Alicia Robertson,
3600,2015.0,2016.0,3,3,,,3,,1.0,3,3,0,0.0967741935483871,0.06382978723404255,0.15000000000000002,0.33333333333333337,0.14814230153283003,3600.0,Lisa Smith,
3604,2013.0,2013.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3604.0,Susan Romero,
3605,2013.0,2026.0,2,2,,,2,,13.0,0,0,0,0.0,0.0,0.1,0.16666666666666666,0.05333333333333334,3605.0,Lei Cao,
3608,2030.0,2030.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3608.0,Isa Balotelli,
3610,2026.0,2026.0,1,True,2029.0,2029.0,1,3.0,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3610.0,Yan Cui,
3611,2026.0,2026.0,1,True,2029.0,2029.0,1,3.0,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3611.0,Na Zou,
3612,2026.0,2026.0,1,True,2029.0,2029.0,1,3.0,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3612.0,Min Yuan,
3613,2024.0,2026.0,3,3,2024.0,2029.0,3,0.0,2.0,3,0,0,0.0967741935483871,0.0,0.15000000000000002,0.33333333333333337,0.13537634408602153,3613.0,Xiulan Yan,
3614,2026.0,2026.0,1,True,2029.0,2029.0,1,3.0,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3614.0,Yang He,
3615,2026.0,2026.0,1,True,2029.0,2029.0,1,3.0,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3615.0,Jun Deng,
3617,2017.0,2017.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,3617.0,Michael Carroll,
3618,2017.0,2017.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,3618.0,Steve Yu,
3619,2017.0,2017.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,3619.0,Thomas Beard,
3620,2017.0,2017.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,3620.0,Tonya Gallegos,
3621,2017.0,2017.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,3621.0,Brianna Wilson,
3623,2017.0,2017.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,3623.0,Cheryl Waters,
3624,2017.0,2017.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,3624.0,Robert Adams,
3628,2014.0,2014.0,1,False,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.0,0.0,0.012903225806451613,3628.0,Xiulan Zhou,
3629,2014.0,2029.0,3,1,,,3,,15.0,1,0,0,0.03225806451612903,0.0,0.05,0.33333333333333337,0.08956989247311829,3629.0,Xiuying Ding,
3631,2017.0,2022.0,2,2,2017.0,2017.0,2,0.0,5.0,1,1,0,0.03225806451612903,0.02127659574468085,0.1,0.16666666666666666,0.07049187828872111,3631.0,Jasmine Atkins,
3632,2022.0,2022.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,3632.0,David Miller,
3637,2023.0,2023.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3637.0,Tao Feng,
3638,2023.0,2023.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3638.0,Na Mo,
3639,2023.0,2029.0,2,2,,,1,,6.0,0,0,0,0.0,0.0,0.1,0.0,0.020000000000000004,3639.0,Wei Yin,
3640,2023.0,2023.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3640.0,Alexander Whitney,
3642,2023.0,2023.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3642.0,Wei Xiong,
3645,2019.0,2019.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3645.0,Li Zeng,
3647,2029.0,2029.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3647.0,Na Li,
3648,2020.0,2020.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3648.0,Joseph Thomas,
3649,2020.0,2020.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3649.0,Cordula Ehlert,
3650,2013.0,2020.0,2,2,,,2,,7.0,0,2,0,0.0,0.0425531914893617,0.1,0.16666666666666666,0.061843971631205676,3650.0,Sarah Johnson,
3653,2025.0,2025.0,1,True,,,1,,0.0,2,0,0,0.06451612903225806,0.0,0.05,0.0,0.03580645161290323,3653.0,Lei Xiao,
3654,2025.0,2025.0,1,True,,,1,,0.0,2,0,0,0.06451612903225806,0.0,0.05,0.0,0.03580645161290323,3654.0,Na Lai,
3655,2025.0,2028.0,2,2,,,2,,3.0,4,0,0,0.12903225806451613,0.0,0.1,0.16666666666666666,0.10494623655913979,3655.0,Jing Ren,
3656,2025.0,2025.0,1,True,,,1,,0.0,2,0,0,0.06451612903225806,0.0,0.05,0.0,0.03580645161290323,3656.0,Ryohei Ito,
3657,2025.0,2025.0,1,True,,,1,,0.0,2,0,0,0.06451612903225806,0.0,0.05,0.0,0.03580645161290323,3657.0,Ming Tian,
3658,2025.0,2025.0,1,True,,,1,,0.0,2,0,0,0.06451612903225806,0.0,0.05,0.0,0.03580645161290323,3658.0,Min Xiang,
3659,2025.0,2025.0,1,True,,,1,,0.0,2,0,0,0.06451612903225806,0.0,0.05,0.0,0.03580645161290323,3659.0,Guiying Wang,
3661,2022.0,2022.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3661.0,Melissa Wyatt,
3662,1984.0,2017.0,6,5,2010.0,2010.0,3,26.0,33.0,1,1,0,0.03225806451612903,0.02127659574468085,0.25,0.33333333333333337,0.13382521162205446,3662.0,David Wilkerson,
3664,2000.0,2000.0,1,True,,,1,,0.0,0,2,0,0.0,0.0425531914893617,0.05,0.0,0.01851063829787234,3664.0,Daniel Nelson,
3665,2000.0,2020.0,3,3,,,1,,20.0,2,2,0,0.06451612903225806,0.0425531914893617,0.15000000000000002,0.0,0.06431708991077557,3665.0,Diana Taylor,
3666,2000.0,2023.0,3,3,,,1,,23.0,2,2,0,0.06451612903225806,0.0425531914893617,0.15000000000000002,0.0,0.06431708991077557,3666.0,Kayla Gomez,
3669,2004.0,2004.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,3669.0,Klaus-Werner Gerlach,
3670,2004.0,2004.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,3670.0,Heinz-Günter Schmiedecke,
3671,2004.0,2004.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,3671.0,Ming Qian,
3674,1991.0,2011.0,4,4,,,2,,20.0,1,1,0,0.03225806451612903,0.02127659574468085,0.2,0.16666666666666666,0.09049187828872113,3674.0,Kumiko Miura,
3677,2027.0,2027.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3677.0,Yan Guo,
3678,2027.0,2029.0,2,2,,,2,,2.0,1,0,1,0.03225806451612903,0.0,0.1,0.16666666666666666,0.06623655913978495,3678.0,Jun Shao,
3679,2027.0,2029.0,2,2,,,2,,2.0,0,0,0,0.0,0.0,0.1,0.16666666666666666,0.05333333333333334,3679.0,Gang Hao,
3681,2027.0,2029.0,2,2,,,2,,2.0,1,0,1,0.03225806451612903,0.0,0.1,0.16666666666666666,0.06623655913978495,3681.0,Guiying Xia,
3684,2029.0,2029.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,3684.0,Xiuying Yao,Mirrored Silence
3685,2029.0,2029.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,3685.0,Min Yu,
3686,2029.0,2030.0,3,3,,,3,,1.0,2,0,0,0.06451612903225806,0.0,0.15000000000000002,0.33333333333333337,0.12247311827956991,3686.0,Xia Chen,
3690,2020.0,2027.0,3,2,,,2,,7.0,3,3,0,0.0967741935483871,0.06382978723404255,0.1,0.16666666666666666,0.10480896819949667,3690.0,Gang Sun,
3691,2013.0,2026.0,3,3,2013.0,2017.0,2,0.0,13.0,3,5,0,0.0967741935483871,0.10638297872340426,0.15000000000000002,0.16666666666666666,0.12331960649736903,3691.0,Gang Zheng,
3693,2017.0,2017.0,1,True,2017.0,2017.0,1,0.0,0.0,0,2,0,0.0,0.0425531914893617,0.05,0.0,0.01851063829787234,3693.0,Ping Fu,
3694,2017.0,2017.0,1,True,2017.0,2017.0,1,0.0,0.0,0,2,0,0.0,0.0425531914893617,0.05,0.0,0.01851063829787234,3694.0,Ming Cao,
3696,2017.0,2017.0,2,2,2017.0,2017.0,2,0.0,0.0,0,2,0,0.0,0.0425531914893617,0.1,0.16666666666666666,0.061843971631205676,3696.0,Lei Sun,
3698,2022.0,2022.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3698.0,Ming Zhao, FVDE
3699,2022.0,2022.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3699.0,Lei Duan,Static Hymn
3700,2022.0,2022.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3700.0,Yan Kong,
3703,2022.0,2022.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3703.0,Wei Shi,
3704,2007.0,2026.0,4,4,,,4,,19.0,1,0,0,0.03225806451612903,0.0,0.2,0.5,0.15290322580645163,3704.0,Qiang Xu,
3707,2004.0,2007.0,2,2,,,2,,3.0,0,2,0,0.0,0.0425531914893617,0.1,0.16666666666666666,0.061843971631205676,3707.0,Stacy Henderson,
3712,2020.0,2024.0,3,3,,,3,,4.0,1,0,1,0.03225806451612903,0.0,0.15000000000000002,0.33333333333333337,0.1095698924731183,3712.0,Fang Duan,
3713,2024.0,2024.0,1,True,,,1,,0.0,1,0,1,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,3713.0,Yong Dai,
3714,2024.0,2029.0,3,3,,,2,,5.0,2,0,2,0.06451612903225806,0.0,0.15000000000000002,0.16666666666666666,0.08913978494623656,3714.0,Chao Xiao,
3715,2024.0,2024.0,1,True,,,1,,0.0,1,0,1,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,3715.0,Wei Lai,
3716,2023.0,2029.0,4,4,,,3,,6.0,3,1,1,0.0967741935483871,0.02127659574468085,0.2,0.33333333333333337,0.1496316632349577,3716.0,Qiang Xie,
3717,2020.0,2024.0,2,2,,,2,,4.0,0,0,0,0.0,0.0,0.1,0.16666666666666666,0.05333333333333334,3717.0,Albert Miller,
3722,2008.0,2008.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3722.0,Nicole Newman,
3723,2008.0,2008.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3723.0,Timothy Randolph,
3725,2020.0,2026.0,2,1,,,2,,6.0,1,0,0,0.03225806451612903,0.0,0.05,0.16666666666666666,0.056236559139784946,3725.0,Donato Mocenigo,
3728,2017.0,2017.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3728.0,Théodore de la Chauvet,
3729,2017.0,2017.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3729.0,Daniel Aubry,
3731,2016.0,2016.0,1,True,2019.0,2019.0,1,3.0,0.0,1,2,0,0.03225806451612903,0.0425531914893617,0.05,0.0,0.03141386410432395,3731.0,Ming Wan,Echo Dominion
3732,2016.0,2016.0,1,True,2019.0,2019.0,1,3.0,0.0,1,2,0,0.03225806451612903,0.0425531914893617,0.05,0.0,0.03141386410432395,3732.0,Qiang He,
3733,2016.0,2016.0,1,True,2019.0,2019.0,1,3.0,0.0,1,2,0,0.03225806451612903,0.0425531914893617,0.05,0.0,0.03141386410432395,3733.0,Qiang Lai,
3735,2030.0,2030.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3735.0,Qiang Zheng,
3736,2030.0,2030.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3736.0,Fang Han,
3737,2030.0,2030.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3737.0,Mary Boyd,
3738,2030.0,2030.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3738.0,Gang Duan,
3739,2030.0,2030.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3739.0,Wei Long,
3741,1986.0,1988.0,2,2,,,1,,2.0,0,0,0,0.0,0.0,0.1,0.0,0.020000000000000004,3741.0,Andrew Dawson,
3742,1985.0,2026.0,7,6,1998.0,1998.0,3,13.0,41.0,5,5,0,0.16129032258064516,0.10638297872340426,0.30000000000000004,0.33333333333333337,0.21245939144360562,3742.0,David Wilcox,
3744,1985.0,1985.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,3744.0,Kimberly Weaver,
3745,1990.0,1990.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3745.0,Elizabeth Shepherd,
3749,2023.0,2023.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,3749.0,Paul Contreras,
3751,2027.0,2029.0,3,2,,,3,,2.0,3,0,0,0.0967741935483871,0.0,0.1,0.33333333333333337,0.12537634408602152,3751.0,Imelda Zaguri,YUNG DUSK
3752,2027.0,2029.0,3,2,,,3,,2.0,3,0,0,0.0967741935483871,0.0,0.1,0.33333333333333337,0.12537634408602152,3752.0,Nanni Telesio,
3753,2017.0,2029.0,5,5,2027.0,2027.0,4,10.0,12.0,1,0,0,0.03225806451612903,0.0,0.25,0.5,0.1629032258064516,3753.0,Graziella Saffi,
3754,2023.0,2029.0,4,3,,,4,,6.0,3,0,0,0.0967741935483871,0.0,0.15000000000000002,0.5,0.16870967741935486,3754.0,Annetta Passalacqua,
3757,2028.0,2028.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,3757.0,Klaus-Werner Gierschner,
3760,2000.0,2020.0,3,3,2004.0,2004.0,3,4.0,20.0,0,2,0,0.0,0.0425531914893617,0.15000000000000002,0.33333333333333337,0.10517730496453903,3760.0,Min Long,
3761,1997.0,2004.0,3,3,2004.0,2004.0,2,7.0,7.0,0,2,0,0.0,0.0425531914893617,0.15000000000000002,0.16666666666666666,0.07184397163120568,3761.0,Gang Shao,
3762,2000.0,2000.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,3762.0,Xiulan Lin,
3763,2000.0,2004.0,2,2,2004.0,2004.0,2,4.0,4.0,0,2,0,0.0,0.0425531914893617,0.1,0.16666666666666666,0.061843971631205676,3763.0,Qiang Yuan,
3764,1997.0,2000.0,2,2,,,2,,3.0,0,1,0,0.0,0.02127659574468085,0.1,0.16666666666666666,0.057588652482269506,3764.0,Wei Zhao,
3765,1997.0,2023.0,4,4,2020.0,2020.0,3,23.0,26.0,0,1,0,0.0,0.02127659574468085,0.2,0.33333333333333337,0.11092198581560286,3765.0,Wei Xiong,
3768,1992.0,1992.0,1,True,1992.0,1992.0,1,0.0,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,3768.0,Plinio Ribas,
