artist_id,display_name,rank,rising_star_score,debut_year,latest_year,career_span,primary_genre,group_name,recent_notable_works,notable_works,total_works,notoriety_recency_score,outbound_influence,collab_with_popular_count,collab_score,genre_alignment_score,genre_diversity,prestige_score,prestige_label_count,prestige_group_count,influenced_by_popular_score,role_diversity,of_alignment_score,of_genre_prop,of_inf_prop,of_genre_works,of_influence_edges,recent_notable_works_norm,outbound_influence_norm,collab_with_popular_count_norm,notoriety_recency_score_norm,collab_score,genre_alignment_score_norm,genre_diversity_norm,prestige_score_norm,influenced_by_popular_score_norm,role_diversity_norm
14430,Xia Wei,580,0.0795,2030.0,2030.0,0.0,Jazz Surf Rock,Solo,0,1,1,0.0,5,3,0.0,0,1,1,1,0,5,1,0.0,0.0,0.0,0,0,0.0,0.20833333333333331,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.21739130434782608,0.0
6308,Li Liao,580,0.0795,2025.0,2025.0,0.0,Dream Pop,Solo,0,1,1,0.0,5,3,0.0,0,1,1,1,0,5,1,0.0,0.0,0.0,0,0,0.0,0.20833333333333331,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.21739130434782608,0.0
6310,Ping Deng,580,0.0795,2025.0,2025.0,0.0,Dream Pop,Solo,0,1,1,0.0,5,3,0.0,0,1,1,1,0,5,1,0.0,0.0,0.0,0,0,0.0,0.20833333333333331,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.21739130434782608,0.0
14431,Ethan Moore,580,0.0795,2030.0,2030.0,0.0,Jazz Surf Rock,Solo,0,1,1,0.0,5,3,0.0,0,1,1,1,0,5,1,0.0,0.0,0.0,0,0,0.0,0.20833333333333331,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.21739130434782608,0.0
1985,Adrian Blevins,580,0.0795,2029.0,2029.0,0.0,Desert Rock,Solo,0,1,1,0.0,5,3,0.0,0,1,1,1,0,5,1,0.0,0.0,0.0,0,0,0.0,0.20833333333333331,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.21739130434782608,0.0
2262,Jie Xia,580,0.0795,2029.0,2029.0,0.0,Symphonic Metal,Solo,0,1,1,0.0,5,3,0.0,0,1,1,1,0,5,1,0.1,0.0,0.2,0,1,0.0,0.20833333333333331,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.21739130434782608,0.0
2261,Solar Arcadia,580,0.0795,2029.0,2029.0,0.0,Symphonic Metal,Solo,0,1,1,0.0,5,3,0.0,0,1,1,1,0,5,1,0.1,0.0,0.2,0,1,0.0,0.20833333333333331,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.21739130434782608,0.0
1987,Anthony Silva,580,0.0795,2029.0,2029.0,0.0,Desert Rock,Solo,0,1,1,0.0,5,3,0.0,0,1,1,1,0,5,1,0.0,0.0,0.0,0,0,0.0,0.20833333333333331,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.21739130434782608,0.0
12349,Jing Duan,580,0.0795,2026.0,2026.0,0.0,Darkwave,Solo,0,1,1,0.0,5,3,0.0,0,1,1,1,0,5,1,0.0,0.0,0.0,0,0,0.0,0.20833333333333331,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.21739130434782608,0.0
6311,Juan Lei,580,0.0795,2025.0,2025.0,0.0,Dream Pop,Solo,0,1,1,0.0,5,3,0.0,0,1,1,1,0,5,1,0.0,0.0,0.0,0,0,0.0,0.20833333333333331,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.21739130434782608,0.0
7144,Tao Zhang,591,0.0792,2029.0,2029.0,0.0,Desert Rock,Solo,0,1,1,0.0,3,6,0.0,0,1,1,1,0,3,1,0.0,0.0,0.0,0,0,0.0,0.125,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
13160,Fang Wan,591,0.0792,2028.0,2028.0,0.0,Dream Pop,Solo,0,1,1,0.0,3,6,0.0,0,1,1,1,0,3,1,0.0,0.0,0.0,0,0,0.0,0.125,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
3657,Ming Tian,591,0.0792,2025.0,2025.0,0.0,Dream Pop,Solo,0,1,1,0.0,3,6,0.0,0,1,1,1,0,3,1,0.0,0.0,0.0,0,0,0.0,0.125,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
3658,Min Xiang,591,0.0792,2025.0,2025.0,0.0,Dream Pop,Solo,0,1,1,0.0,3,6,0.0,0,1,1,1,0,3,1,0.0,0.0,0.0,0,0,0.0,0.125,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
3656,Ryohei Ito,591,0.0792,2025.0,2025.0,0.0,Dream Pop,Solo,0,1,1,0.0,3,6,0.0,0,1,1,1,0,3,1,0.0,0.0,0.0,0,0,0.0,0.125,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
3654,Na Lai,591,0.0792,2025.0,2025.0,0.0,Dream Pop,Solo,0,1,1,0.0,3,6,0.0,0,1,1,1,0,3,1,0.0,0.0,0.0,0,0,0.0,0.125,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
7141,Quantum Waltz,591,0.0792,2029.0,2029.0,0.0,Desert Rock,Solo,0,1,1,0.0,3,6,0.0,0,1,1,1,0,3,1,0.0,0.0,0.0,0,0,0.0,0.125,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
3653,Lei Xiao,591,0.0792,2025.0,2025.0,0.0,Dream Pop,Solo,0,1,1,0.0,3,6,0.0,0,1,1,1,0,3,1,0.0,0.0,0.0,0,0,0.0,0.125,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
3659,Guiying Wang,591,0.0792,2025.0,2025.0,0.0,Dream Pop,Solo,0,1,1,0.0,3,6,0.0,0,1,1,1,0,3,1,0.0,0.0,0.0,0,0,0.0,0.125,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
13159,Ming Pan,591,0.0792,2028.0,2028.0,0.0,Dream Pop,Solo,0,1,1,0.0,3,6,0.0,0,1,1,1,0,3,1,0.0,0.0,0.0,0,0,0.0,0.125,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
6240,Frank Shaffer,601,0.079,2026.0,2026.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,9,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.3913043478260869,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
6241,Lei Deng,601,0.079,2026.0,2026.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,9,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.3913043478260869,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
6238,Xiulan Zhao,601,0.079,2026.0,2026.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,9,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.3913043478260869,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
6242,Li Hou,601,0.079,2026.0,2026.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,9,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.3913043478260869,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
6236, DR3∆M,601,0.079,2026.0,2026.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,9,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.3913043478260869,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
6239,Min Ren,601,0.079,2026.0,2026.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,9,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.3913043478260869,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
6243,Qiang Qin,601,0.079,2026.0,2026.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,9,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.3913043478260869,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
6760,Yang Tan,608,0.0787,2026.0,2028.0,2.0,Desert Rock,Solo,0,2,2,0.0,1,4,0.017499999999999998,0,2,1,1,0,1,2,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.17391304347826086,0.0,0.017499999999999998,0.0,0.3333333333333333,0.25,0.043478260869565216,0.5
10387,Tao Yan,609,0.0784,2028.0,2028.0,0.0,Space Rock,Solo,0,1,1,0.0,5,2,0.0,0,1,1,1,0,5,2,0.0,0.0,0.0,0,0,0.0,0.20833333333333331,0.08695652173913043,0.0,0.0,0.0,0.0,0.25,0.21739130434782608,0.5
11264, The Storm,609,0.0784,2025.0,2025.0,0.0,Post-Apocalyptic Folk,Solo,0,1,1,0.0,5,2,0.0,0,1,1,1,0,5,2,0.0,0.0,0.0,0,0,0.0,0.20833333333333331,0.08695652173913043,0.0,0.0,0.0,0.0,0.25,0.21739130434782608,0.5
4241,Margrit Stiffel,611,0.0782,2026.0,2026.0,0.0,Alternative Rock,Solo,0,2,2,0.0,3,2,0.0,0,2,1,1,0,3,1,0.0,0.0,0.0,0,0,0.0,0.125,0.08695652173913043,0.0,0.0,0.0,0.3333333333333333,0.25,0.13043478260869565,0.0
10031,Li Luo,611,0.0782,2026.0,2026.0,0.0,Dream Pop,Solo,0,1,1,0.0,3,5,0.0,0,1,1,1,0,3,2,0.0,0.0,0.0,0,0,0.0,0.125,0.21739130434782608,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.5
10030,Tao Xia,611,0.0782,2026.0,2026.0,0.0,Dream Pop,Solo,0,1,1,0.0,3,5,0.0,0,1,1,1,0,3,2,0.0,0.0,0.0,0,0,0.0,0.125,0.21739130434782608,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.5
2597,Min Sun,611,0.0782,2026.0,2026.0,0.0,Dream Pop,Solo,0,1,1,0.0,3,5,0.0,0,1,1,1,0,3,2,0.0,0.0,0.0,0,0,0.0,0.125,0.21739130434782608,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.5
10186,Amanda Peterson,611,0.0782,2026.0,2026.0,0.0,Dream Pop,Solo,0,1,1,0.0,3,5,0.0,0,1,1,1,0,3,2,0.0,0.0,0.0,0,0,0.0,0.125,0.21739130434782608,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.5
45,Kyle Anderson,611,0.0782,2029.0,2029.0,0.0,Dream Pop,Solo,0,1,1,0.0,3,5,0.0,0,1,1,1,0,3,2,0.0,0.0,0.0,0,0,0.0,0.125,0.21739130434782608,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.5
11595,Chao Du,611,0.0782,2026.0,2026.0,0.0,Dream Pop,Solo,0,1,1,0.0,3,5,0.0,0,1,1,1,0,3,2,0.0,0.0,0.0,0,0,0.0,0.125,0.21739130434782608,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.5
11596,Jun Dai,611,0.0782,2026.0,2026.0,0.0,Dream Pop,Solo,0,1,1,0.0,3,5,0.0,0,1,1,1,0,3,2,0.0,0.0,0.0,0,0,0.0,0.125,0.21739130434782608,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.5
11374,Guiying Zheng,611,0.0782,2027.0,2027.0,0.0,Space Rock,Solo,0,1,1,0.0,3,5,0.0,0,1,1,1,0,3,2,0.0,0.0,0.0,0,0,0.0,0.125,0.21739130434782608,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.5
4746,Lei Zhong,620,0.078,2025.0,2025.0,0.0,Dream Pop,Solo,0,2,2,0.0,1,5,0.0,0,2,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.21739130434782608,0.0,0.0,0.0,0.3333333333333333,0.25,0.043478260869565216,0.0
10886,Xiulan Jia,621,0.0779,2026.0,2026.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,8,0.0,0,1,1,1,0,1,2,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.34782608695652173,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.5
10884,Yang Lei,621,0.0779,2026.0,2026.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,8,0.0,0,1,1,1,0,1,2,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.34782608695652173,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.5
6146,Cody Lopez,623,0.0777,2029.0,2029.0,0.0,Symphonic Metal,Solo,0,1,1,0.0,5,3,0.0,0,1,1,1,0,4,1,0.0,0.0,0.0,0,0,0.0,0.20833333333333331,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.0
6144,Terry Harris,623,0.0777,2029.0,2029.0,0.0,Symphonic Metal,Solo,0,1,1,0.0,5,3,0.0,0,1,1,1,0,4,1,0.0,0.0,0.0,0,0,0.0,0.20833333333333331,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.0
6147,Kenneth Evans,623,0.0777,2029.0,2029.0,0.0,Symphonic Metal,Solo,0,1,1,0.0,5,3,0.0,0,1,1,1,0,4,1,0.0,0.0,0.0,0,0,0.0,0.20833333333333331,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.0
6739,Gang Xiang,626,0.0772,2031.0,2031.0,0.0,Indie Folk,Solo,0,1,1,0.0,5,2,0.0,1,1,1,1,0,5,1,0.0,0.0,0.0,0,0,0.0,0.20833333333333331,0.08695652173913043,0.0,0.0,0.047619047619047616,0.0,0.25,0.21739130434782608,0.0
6738,Christine Johnson,626,0.0772,2031.0,2031.0,0.0,Indie Folk,Solo,0,1,1,0.0,5,2,0.0,1,1,1,1,0,5,1,0.0,0.0,0.0,0,0,0.0,0.20833333333333331,0.08695652173913043,0.0,0.0,0.047619047619047616,0.0,0.25,0.21739130434782608,0.0
12964,Li Xie,628,0.0765,2028.0,2028.0,0.0,Post-Apocalyptic Folk,Solo,0,1,1,0.0,6,1,0.0,0,1,1,1,0,6,1,0.0,0.0,0.0,0,0,0.0,0.25,0.043478260869565216,0.0,0.0,0.0,0.0,0.25,0.2608695652173913,0.0
9447,Jie Fang,628,0.0765,2027.0,2027.0,0.0,Desert Rock,Solo,0,1,1,0.0,6,1,0.0,0,1,1,1,0,6,1,0.5,0.0,1.0,0,6,0.0,0.25,0.043478260869565216,0.0,0.0,0.0,0.0,0.25,0.2608695652173913,0.0
9448,Yan Qin,628,0.0765,2027.0,2027.0,0.0,Desert Rock,Solo,0,1,1,0.0,6,1,0.0,0,1,1,1,0,6,1,0.5,0.0,1.0,0,6,0.0,0.25,0.043478260869565216,0.0,0.0,0.0,0.0,0.25,0.2608695652173913,0.0
12966,Tao Luo,628,0.0765,2028.0,2028.0,0.0,Post-Apocalyptic Folk,Solo,0,1,1,0.0,6,1,0.0,0,1,1,1,0,6,1,0.0,0.0,0.0,0,0,0.0,0.25,0.043478260869565216,0.0,0.0,0.0,0.0,0.25,0.2608695652173913,0.0
13235,Summer Bender,628,0.0765,2027.0,2027.0,0.0,Oceanus Folk,Solo,0,1,1,0.0,6,1,0.0,0,1,1,1,0,6,1,0.8333,1.0,0.6666666666666666,1,4,0.0,0.25,0.043478260869565216,0.0,0.0,0.0,0.0,0.25,0.2608695652173913,0.0
14221,Jonathan Morris,628,0.0765,2026.0,2026.0,0.0,Oceanus Folk,Solo,0,0,1,0.0,6,1,0.0,0,1,1,1,0,6,1,0.8333,1.0,0.6666666666666666,1,4,0.0,0.25,0.043478260869565216,0.0,0.0,0.0,0.0,0.25,0.2608695652173913,0.0
13233,Jason Vaughn,628,0.0765,2027.0,2027.0,0.0,Oceanus Folk,Solo,0,1,1,0.0,6,1,0.0,0,1,1,1,0,6,1,0.8333,1.0,0.6666666666666666,1,4,0.0,0.25,0.043478260869565216,0.0,0.0,0.0,0.0,0.25,0.2608695652173913,0.0
14222,Xiuying Wei,628,0.0765,2026.0,2026.0,0.0,Oceanus Folk,Solo,0,0,1,0.0,6,1,0.0,0,1,1,1,0,6,1,0.8333,1.0,0.6666666666666666,1,4,0.0,0.25,0.043478260869565216,0.0,0.0,0.0,0.0,0.25,0.2608695652173913,0.0
16713,Yang Mao,636,0.0763,2027.0,2027.0,0.0,Dream Pop,Solo,0,1,1,0.0,4,4,0.0,0,1,1,1,0,4,1,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.0
12731,Guiying Jia,636,0.0763,2026.0,2026.0,0.0,Doom Metal,Solo,0,1,1,0.0,4,4,0.0,0,1,1,1,0,4,1,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.0
15196,Tyler Lee,636,0.0763,2028.0,2028.0,0.0,Dream Pop,Solo,0,1,1,0.0,4,4,0.0,0,1,1,1,0,4,1,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.0
2066,Joshua Watson,636,0.0763,2028.0,2028.0,0.0,Dream Pop,Solo,0,1,1,0.0,4,4,0.0,0,1,1,1,0,4,1,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.0
15195,Jun Huang,636,0.0763,2028.0,2028.0,0.0,Dream Pop,Solo,0,1,1,0.0,4,4,0.0,0,1,1,1,0,4,1,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.0
15194,Ping Meng,636,0.0763,2028.0,2028.0,0.0,Dream Pop,Solo,0,1,1,0.0,4,4,0.0,0,1,1,1,0,4,1,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.0
2583,Jie Liang,636,0.0763,2028.0,2028.0,0.0,Dream Pop,Solo,0,1,1,0.0,4,4,0.0,0,1,1,1,0,4,1,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.0
1713,Guiying Jiang,636,0.0763,2026.0,2026.0,0.0,Doom Metal,Solo,0,1,1,0.0,4,4,0.0,0,1,1,1,0,4,1,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.0
1832,Jun Yin,636,0.0763,2029.0,2029.0,0.0,Post-Apocalyptic Folk,Solo,0,1,1,0.0,4,4,0.0,0,1,1,1,0,4,1,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.0
1833,Brian Gross,636,0.0763,2029.0,2029.0,0.0,Post-Apocalyptic Folk,Solo,0,1,1,0.0,4,4,0.0,0,1,1,1,0,4,1,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.0
6420,Ping Ding,636,0.0763,2028.0,2028.0,0.0,Dream Pop,Solo,0,1,1,0.0,4,4,0.0,0,1,1,1,0,4,1,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.0
1834,Jing Shao,636,0.0763,2029.0,2029.0,0.0,Post-Apocalyptic Folk,Solo,0,1,1,0.0,4,4,0.0,0,1,1,1,0,4,1,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.0
2063,Sarah Hunter,636,0.0763,2028.0,2028.0,0.0,Dream Pop,Solo,0,1,1,0.0,4,4,0.0,0,1,1,1,0,4,1,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.0
16711,Xiuying Ren,636,0.0763,2027.0,2027.0,0.0,Dream Pop,Solo,0,1,1,0.0,4,4,0.0,0,1,1,1,0,4,1,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.0
6589,Laura Badoglio,636,0.0763,2027.0,2027.0,0.0,Alternative Rock,Solo,0,1,1,0.0,4,4,0.0,0,1,1,1,0,4,1,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.0
14667,Maurice Harrison,636,0.0763,2029.0,2029.0,0.0,Oceanus Folk,Solo,0,1,1,0.0,4,4,0.0,0,1,1,1,0,4,1,0.75,1.0,0.5,1,2,0.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.0
14668,Scott Burke,636,0.0763,2029.0,2029.0,0.0,Oceanus Folk,Solo,0,1,1,0.0,4,4,0.0,0,1,1,1,0,4,1,0.75,1.0,0.5,1,2,0.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.0
2062,Cynthia Moore,636,0.0763,2028.0,2028.0,0.0,Dream Pop,Solo,0,1,1,0.0,4,4,0.0,0,1,1,1,0,4,1,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.0
12730,Chao Zhong,636,0.0763,2026.0,2026.0,0.0,Doom Metal,Solo,0,1,1,0.0,4,4,0.0,0,1,1,1,0,4,1,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.0
14669,Devin Chan,636,0.0763,2029.0,2029.0,0.0,Oceanus Folk,Solo,0,1,1,0.0,4,4,0.0,0,1,1,1,0,4,1,0.75,1.0,0.5,1,2,0.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.0
2064,Jill Gardner,636,0.0763,2028.0,2028.0,0.0,Dream Pop,Solo,0,1,1,0.0,4,4,0.0,0,1,1,1,0,4,1,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.0
1835,Yan Lei,636,0.0763,2029.0,2029.0,0.0,Post-Apocalyptic Folk,Solo,0,1,1,0.0,4,4,0.0,0,1,1,1,0,4,1,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.0
9106,Peter Garcia,658,0.0761,2028.0,2028.0,0.0,Indie Rock,Solo,0,1,1,0.0,2,7,0.0,0,1,1,1,0,2,1,0.0,0.0,0.0,0,0,0.0,0.08333333333333333,0.30434782608695654,0.0,0.0,0.0,0.0,0.25,0.08695652173913043,0.0
9112,Elizabeth Stone,658,0.0761,2028.0,2028.0,0.0,Indie Rock,Solo,0,1,1,0.0,2,7,0.0,0,1,1,1,0,2,1,0.0,0.0,0.0,0,0,0.0,0.08333333333333333,0.30434782608695654,0.0,0.0,0.0,0.0,0.25,0.08695652173913043,0.0
9109,Sosimo Vila Bayona,658,0.0761,2028.0,2028.0,0.0,Indie Rock,Solo,0,1,1,0.0,2,7,0.0,0,1,1,1,0,2,1,0.0,0.0,0.0,0,0,0.0,0.08333333333333333,0.30434782608695654,0.0,0.0,0.0,0.0,0.25,0.08695652173913043,0.0
811,Jun Jiang,658,0.0761,2028.0,2028.0,0.0,Space Rock,Solo,0,1,1,0.0,2,7,0.0,0,1,1,1,0,2,1,0.0,0.0,0.0,0,0,0.0,0.08333333333333333,0.30434782608695654,0.0,0.0,0.0,0.0,0.25,0.08695652173913043,0.0
818,Lei Fu,658,0.0761,2028.0,2028.0,0.0,Space Rock,Solo,0,1,1,0.0,2,7,0.0,0,1,1,1,0,2,1,0.0,0.0,0.0,0,0,0.0,0.08333333333333333,0.30434782608695654,0.0,0.0,0.0,0.0,0.25,0.08695652173913043,0.0
9110,Travis Thompson,658,0.0761,2028.0,2028.0,0.0,Indie Rock,Solo,0,1,1,0.0,2,7,0.0,0,1,1,1,0,2,1,0.0,0.0,0.0,0,0,0.0,0.08333333333333333,0.30434782608695654,0.0,0.0,0.0,0.0,0.25,0.08695652173913043,0.0
9107,John Guzman II,658,0.0761,2028.0,2028.0,0.0,Indie Rock,Solo,0,1,1,0.0,2,7,0.0,0,1,1,1,0,2,1,0.0,0.0,0.0,0,0,0.0,0.08333333333333333,0.30434782608695654,0.0,0.0,0.0,0.0,0.25,0.08695652173913043,0.0
1210,Guiying Duan,665,0.0758,2028.0,2028.0,0.0,Space Rock,Solo,0,1,1,0.0,7,1,0.0,0,1,0,0,0,7,2,0.0,0.0,0.0,0,0,0.0,0.29166666666666663,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.30434782608695654,0.5
12491,Guiying Zhong,666,0.0755,2029.0,2029.0,0.0,Oceanus Folk,Solo,0,1,1,0.0,5,4,0.0,0,1,0,0,0,5,2,0.8,1.0,0.6,1,3,0.0,0.20833333333333331,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.5
12492,Qiang Yang,666,0.0755,2029.0,2029.0,0.0,Oceanus Folk,Solo,0,1,1,0.0,5,4,0.0,0,1,0,0,0,5,2,0.8,1.0,0.6,1,3,0.0,0.20833333333333331,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.5
4304,Jun Liu,668,0.0754,2030.0,2030.0,0.0,Desert Rock,Solo,0,0,1,0.0,6,0,0.0,0,1,1,1,0,6,2,0.4167,0.0,0.8333333333333334,0,5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.2608695652173913,0.5
9302,Xia Li,669,0.0752,2025.0,2025.0,0.0,Symphonic Metal,Solo,0,1,1,0.0,4,3,0.0,0,1,1,1,0,4,2,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.5
14414,Carla Holden,669,0.0752,2028.0,2028.0,0.0,Post-Apocalyptic Folk,Solo,0,1,1,0.0,4,3,0.0,0,1,1,1,0,4,2,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.5
9972,Mark Martinez,669,0.0752,2028.0,2028.0,0.0,Jazz Surf Rock,Solo,0,1,1,0.0,4,3,0.0,0,1,1,1,0,4,2,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.5
6821,Debra Avery,669,0.0752,2025.0,2025.0,0.0,Space Rock,Solo,0,1,1,0.0,4,3,0.0,0,1,1,1,0,4,2,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.5
288,Gerlind Sager-Ortmann,669,0.0752,2029.0,2029.0,0.0,Dream Pop,Solo,0,1,1,0.0,4,3,0.0,0,1,1,1,0,4,2,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.5
2587,Min Qiu,669,0.0752,2025.0,2025.0,0.0,Symphonic Metal,Solo,0,1,1,0.0,4,3,0.0,0,1,1,1,0,4,2,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.5
